technology,hour,value
Wind,752,4.5
Wind,753,3.2
Wind,754,3.7
Wind,755,4.5
Wind,756,2.6
Wind,757,2.9
Wind,758,4.3
Wind,759,3.6
Wind,760,4.2
Wind,761,4.5
Wind,762,3.7
Wind,763,3.8
Wind,764,4.2
Wind,765,4.7
Wind,766,4.5
Wind,767,4.6
Wind,768,3.5
Wind,769,4.1
Wind,770,2.7
Wind,771,2.7
Wind,772,3.2
Wind,773,2.2
Wind,774,1.8
Wind,775,1.2
Wind,776,1.1
Wind,777,0.7
Wind,778,0.7
Wind,779,1.2
Wind,780,1.5
Wind,781,1.5
Wind,782,2.2
Wind,783,2
Wind,784,2.1
Wind,785,2
Wind,786,1.9
Wind,787,1.9
Wind,788,1.9
Wind,789,1.9
Wind,790,1.7
Wind,791,1.3
Wind,792,1.9
Wind,793,2.2
Wind,794,1.3
Wind,795,1.5
Wind,796,1.9
Wind,797,2.2
Wind,798,2.1
Wind,799,1.6
Wind,800,1.7
Wind,801,1.6
Wind,802,1.8
Wind,803,1.9
Wind,804,1.2
Wind,805,1.7
Wind,806,1.8
Wind,807,1.6
Wind,808,1.9
Wind,809,2.2
Wind,810,2
Wind,811,3
Wind,812,2.5
Wind,813,2.8
Wind,814,3.9
Wind,815,3.8
Wind,816,3.9
Wind,817,3.6
Wind,818,4.1
Wind,819,4
Wind,820,3.9
Wind,821,4.7
Wind,822,4.8
Wind,823,5.6
Wind,824,3.8
Wind,825,3.3
Wind,826,3.8
Wind,827,2.8
Wind,828,2.3
Wind,829,3.1
Wind,830,3.1
Wind,831,3.7
Wind,832,3
Wind,833,2.9
Wind,834,3.3
Wind,835,3.6
Wind,836,3.5
Wind,837,2.9
Wind,838,3.3
Wind,839,3.7
Wind,840,2.6
Wind,841,2.6
Wind,842,2.2
Wind,843,2.3
Wind,844,2.5
Wind,845,2.3
Wind,846,2.4
Wind,847,2.8
Wind,848,3.4
Wind,849,2.6
Wind,850,4
Wind,851,4.7
Wind,852,5.3
Wind,853,4.8
Wind,854,4.9
Wind,855,3.5
Wind,856,4.8
Wind,857,5.2
Wind,858,5.2
Wind,859,5.8
Wind,860,6.1
Wind,861,5.9
Wind,862,5.2
Wind,863,5.7
Wind,864,5.9
Wind,865,5.8
Wind,866,6.5
Wind,867,5.4
Wind,868,4.8
Wind,869,4.7
Wind,870,3.5
Wind,871,4.3
Wind,872,3.1
Wind,873,2.6
Wind,874,3
Wind,875,4.9
Wind,876,4.3
Wind,877,3.6
Wind,878,2.5
Wind,879,3.4
Wind,880,3.7
Wind,881,3.9
Wind,882,3.4
Wind,883,3.6
Wind,884,4.3
Wind,885,3.9
Wind,886,3.7
Wind,887,3.6
Wind,888,4.5
Wind,889,4.5
Wind,890,3.7
Wind,891,3.4
Wind,892,2.8
Wind,893,2.9
Wind,894,2.4
Wind,895,1.7
Wind,896,2.4
Wind,897,2
Wind,898,1.6
Wind,899,1.6
Wind,900,1.7
Wind,901,1.3
Wind,902,2.8
Wind,903,2.9
Wind,904,2.1
Wind,905,2.9
Wind,906,3.4
Wind,907,2.2
Wind,908,1.7
Wind,909,2.3
Wind,910,3
Wind,911,2.4
Wind,912,2.1
Wind,913,2.3
Wind,914,2.6
Wind,915,3
Wind,916,3
Wind,917,3.2
Wind,918,2.6
Wind,919,2.4
Wind,920,3.3
Wind,921,2
Wind,922,1.7
Wind,923,1.4
Wind,924,2.2
Wind,925,2.6
Wind,926,2.1
Wind,927,1.1
Wind,928,1.3
Wind,929,1.9
Wind,930,1.9
Wind,931,1.4
Wind,932,2.2
Wind,933,2.6
Wind,934,2.8
Wind,935,2.5
Wind,936,2.3
Wind,937,1.4
Wind,938,1
Wind,939,0.6
Wind,940,0.7
Wind,941,0.7
Wind,942,0.9
Wind,943,0.6
Wind,944,0.5
Wind,945,0.9
Wind,946,1.3
Wind,947,0.8
Wind,948,1
Wind,949,1
Wind,950,1.5
Wind,951,1.4
Wind,952,1.5
Wind,953,1.5
Wind,954,2.4
Wind,955,3
Wind,956,2.3
Wind,957,4.2
Wind,958,4
Wind,959,3.9
Wind,960,3.3
Wind,961,2.8
Wind,962,3.1
Wind,963,2.8
Wind,964,1.2
Wind,965,1.5
Wind,966,1.7
Wind,967,1.9
Wind,968,1.9
Wind,969,1.6
Wind,970,1.6
Wind,971,1
Wind,972,1.7
Wind,973,1.7
Wind,974,3.1
Wind,975,3.2
Wind,976,1.9
Wind,977,2.8
Wind,978,2.1
Wind,979,2.6
Wind,980,3.9
Wind,981,4.9
Wind,982,4.5
Wind,983,4.3
Wind,984,4.3
Wind,985,3.3
Wind,986,4
Wind,987,3.4
Wind,988,3.2
Wind,989,3.1
Wind,990,2.5
Wind,991,2.9
Wind,992,2
Wind,993,1
Wind,994,0.8
Wind,995,0.8
Wind,996,0.5
Wind,997,0.6
Wind,998,0.7
Wind,999,0.5
Wind,1000,0.5
Wind,1001,0.7
Wind,1002,0.7
Wind,1003,1.8
Wind,1004,1.6
Wind,1005,1.4
Wind,1006,3.4
Wind,1007,3.8
Wind,1008,2.9
Wind,1009,2.4
Wind,1010,1
Wind,1011,0.8
Wind,1012,1
Wind,1013,0.8
Wind,1014,0.7
Wind,1015,0.6
Wind,1016,0.5
Wind,1017,0.5
Wind,1018,0.7
Wind,1019,0.7
Wind,1020,1.4
