technology,hour,value
Mobility,241,35894.8416
Mobility,242,36888.6531
Mobility,243,36552.95385
Mobility,244,35106.34695
Mobility,245,33889.857899999995
Mobility,246,34135.56495
Mobility,247,37785.56355
Mobility,248,37736.493
Mobility,249,39352.8096
Mobility,250,39562.9095
Mobility,251,35462.5956
Mobility,252,32548.30095
Mobility,253,36859.2462
Mobility,254,37218.32925
Mobility,255,38691.6858
Mobility,256,39664.770749999996
Mobility,257,40748.57445
Mobility,258,37054.64265
Mobility,259,32362.4706
Mobility,260,34282.068
Mobility,261,37993.89195
Mobility,262,38826.6741
Mobility,263,39593.55645
Mobility,264,39432.70425
Mobility,265,36208.7514
Mobility,266,32866.46235
Mobility,267,35986.6053
Mobility,268,38785.39815
Mobility,269,39122.33745
Mobility,270,37696.279950000004
Mobility,271,36892.1961
Mobility,272,36918.23715
Mobility,273,34405.89585
Mobility,274,36817.97025
Mobility,275,39146.78415
Mobility,276,37935.9639
Mobility,277,36941.4438
Mobility,278,37565.54325
Mobility,279,35854.27425
Mobility,280,33864.87975
Mobility,281,36198.299549999996
Mobility,282,37668.644550000005
Mobility,283,37904.7855
Mobility,284,37848.983250000005
Mobility,285,36540.3762
Mobility,286,35893.60155
Mobility,287,32212.2474
Mobility,288,35968.35885
Mobility,289,38458.02495
Mobility,290,37464.92205
Mobility,291,38364.48975
Mobility,292,38751.5625
Mobility,293,34435.1256
Mobility,294,32628.72705
Mobility,295,34400.22705
Mobility,296,38542.8798
Mobility,297,36863.67495
Mobility,298,36879.97275
Mobility,299,36885.1101
Mobility,300,35464.18995
Mobility,301,31667.51115
Mobility,302,34008.37125
Mobility,303,36848.08575
Mobility,304,36496.7973
Mobility,305,36237.0954
Mobility,306,37621.6998
Mobility,307,34633.71075
Mobility,308,31496.915699999998
Mobility,309,33203.5788
Mobility,310,35228.58045
Mobility,311,34673.39235
Mobility,312,36442.41225
Mobility,313,35386.7754
Mobility,314,33724.3998
Mobility,315,31263.0777
Mobility,316,27875.08395
Mobility,317,28870.1355
Mobility,318,31607.98875
Mobility,319,34923.7053
Mobility,320,37019.21265
Mobility,321,37271.11995
Mobility,322,37753.1451
Mobility,323,34776.13935
Mobility,324,34115.1927
Mobility,325,35165.3379
Mobility,326,38658.0273
Mobility,327,38631.4548
