technology,hour,value
Power,232,57080.092000000004
Power,233,60325.48
Power,234,58223.8905
Power,235,55832.66075
Power,236,52120.482500000006
Power,237,46725.084
Power,238,47909.0365
Power,239,50947.45425
Power,240,56835.625
Power,241,59824.736000000004
Power,242,61481.088500000005
Power,243,60921.58975
Power,244,58510.578250000006
Power,245,56483.0965
Power,246,56892.608250000005
Power,247,62975.93925
Power,248,62894.155000000006
Power,249,65588.016
Power,250,65938.18250000001
Power,251,59104.326
Power,252,54247.16825
Power,253,61432.077000000005
Power,254,62030.54875
Power,255,64486.143000000004
Power,256,66107.95125
Power,257,67914.29075
Power,258,61757.73775
Power,259,53937.451
Power,260,57136.78
Power,261,63323.15325
Power,262,64711.1235
Power,263,65989.26075
Power,264,65721.17375
Power,265,60347.919
Power,266,54777.43725
Power,267,59977.675500000005
Power,268,64642.330250000006
Power,269,65203.89575
Power,270,62827.133250000006
Power,271,61486.993500000004
Power,272,61530.39525
Power,273,57343.15975
Power,274,61363.28375
Power,275,65244.640250000004
Power,276,63226.6065
Power,277,61569.073000000004
Power,278,62609.238750000004
Power,279,59757.123750000006
Power,280,56441.466250000005
Power,281,60330.49925
Power,282,62781.074250000005
Power,283,63174.6425
Power,284,63081.638750000006
Power,285,60900.627
Power,286,59822.66925
Power,287,53687.079000000005
Power,288,59947.26475
Power,289,64096.70825
Power,290,62441.53675
Power,291,63940.81625
Power,292,64585.9375
Power,293,57391.876000000004
Power,294,54381.21175
Power,295,57333.71175
Power,296,64238.133
Power,297,61439.45825
Power,298,61466.621250000004
Power,299,61475.1835
Power,300,59106.983250000005
Power,301,52779.18525
Power,302,56680.61875
Power,303,61413.47625
Power,304,60827.995500000005
Power,305,60395.159
Power,306,62702.833000000006
Power,307,57722.85125
Power,308,52494.8595
Power,309,55339.298
Power,310,58714.30075
Power,311,57788.987250000006
Power,312,60737.35375
Power,313,58977.959
Power,314,56207.333000000006
Power,315,52105.1295
Power,316,46458.47325
Power,317,48116.8925
Power,318,52679.981250000004
Power,319,58206.175500000005
Power,320,61698.687750000005
Power,321,62118.53325
Power,322,62921.908500000005
Power,323,57960.23225
Power,324,56858.654500000004
Power,325,58608.8965
Power,326,64430.0455
Power,327,64385.758
Power,328,66499.45275
Power,329,67601.03050000001
Power,330,59310.11525
Power,331,54819.36275
Power,332,63208.301
Power,333,63947.31175
Power,334,65556.42425
Power,335,68096.75525
Power,336,69081.414
Power,337,61321.6535
Power,338,54000.044
Power,339,58881.117000000006
Power,340,65042.984500000006
Power,341,66117.98975000001
Power,342,67582.725
Power,343,67266.217
Power,344,60364.157750000006
Power,345,54809.91475
Power,346,62142.15325
Power,347,65712.90675000001
Power,348,66587.7325
Power,349,64802.35575
Power,350,62888.25
Power,351,61069.805250000005
Power,352,56967.01125
Power,353,63841.317
Power,354,66789.38825
Power,355,65182.63775
Power,356,63112.64
Power,357,64502.38175
Power,358,59792.849
Power,359,56279.9645
Power,360,62239.881
Power,361,64588.89
Power,362,65236.078
Power,363,64487.914500000006
Power,364,62453.346750000004
Power,365,60253.14375
Power,366,53938.632000000005
Power,367,62440.35575
Power,368,66244.94725
Power,369,64482.30475
Power,370,65585.65400000001
Power,371,66434.49775000001
Power,372,57688.60225
Power,373,54450.005000000005
Power,374,59045.57125
Power,375,64904.8075
Power,376,62803.8085
Power,377,63229.263750000006
Power,378,63286.247
Power,379,59494.35125
Power,380,53250.994750000005
Power,381,58750.32125
Power,382,62933.42325
Power,383,62092.256
Power,384,62579.4185
Power,385,64010.200000000004
Power,386,57909.449250000005
Power,387,53376.476
Power,388,57677.678
Power,389,60397.521
Power,390,60276.17325
Power,391,61649.9715
Power,392,60000.705
Power,393,56925.676250000004
Power,394,52514.05075
Power,395,45854.0965
Power,396,48155.8655
Power,397,57159.51425
Power,398,61435.915250000005
Power,399,65566.46275
Power,400,64151.62475
Power,401,66217.19375
Power,402,58031.68275
Power,403,56453.571500000005
Power,404,63149.54625
Power,405,67958.57825
Power,406,67206.28125
Power,407,70219.01225
Power,408,71000.24375000001
Power,409,58983.864
Power,410,54894.356250000004
Power,411,67414.43250000001
Power,412,67296.3325
Power,413,69682.543
Power,414,71275.41675
Power,415,72270.99975
Power,416,60597.40525
Power,417,53706.565500000004
Power,418,63507.6845
Power,419,68899.83525
Power,420,69683.724
Power,421,71073.46575
Power,422,71498.03525
Power,423,61285.0425
Power,424,55376.20425
Power,425,66282.444
Power,426,69536.98475
Power,427,69879.47475000001
Power,428,68184.73975000001
Power,429,66650.03025
Power,430,61200.010500000004
Power,431,57517.062000000005
Power,432,68030.9145
Power,433,70579.21725
Power,434,68378.42375
Power,435,66650.3255
Power,436,68446.33125
Power,437,60105.51875
Power,438,55871.929000000004
Power,439,66604.857
Power,440,68164.07225
Power,441,69133.378
Power,442,68270.06700000001
Power,443,65846.06450000001
Power,444,60102.56625
Power,445,53955.7565
Power,446,66393.16275
Power,447,69781.45175000001
Power,448,67538.73275
Power,449,69095.29075
Power,450,69612.2735
Power,451,57968.204000000005
Power,452,54446.462
Power,453,63069.533500000005
Power,454,68508.33375
Power,455,66818.32275
Power,456,66724.7285
Power,457,66767.835
Power,458,59263.46575
Power,459,53376.18075
Power,460,63280.342000000004
Power,461,66619.6195
Power,462,66318.4645
Power,463,66483.8045
Power,464,67770.504
Power,465,58336.676
Power,466,53907.926
Power,467,62550.484000000004
Power,468,64138.338500000005
Power,469,64207.427
Power,470,64829.2235
Power,471,63854.60325
Power,472,57649.9245
Power,473,52979.069500000005
Power,474,36292.6024
Power,475,38175.352600000006
Power,476,52366.248600000006
Power,477,54471.971600000004
Power,478,57987.33620000001
Power,479,54731.08300000001
Power,480,58045.4414
Power,481,47500.764800000004
Power,482,45048.536400000005
Power,483,57953.32340000001
Power,484,60352.64300000001
Power,485,60135.5752
Power,486,62990.28840000001
Power,487,63205.70280000001
Power,488,47500.056200000006
Power,489,44785.645800000006
Power,490,61315.8666
Power,491,60527.1948
Power,492,62226.1814
Power,493,63589.055400000005
Power,494,63441.430400000005
Power,495,49319.74100000001
Power,496,43178.777200000004
Power,497,58472.7272
Power,498,61146.51120000001
Power,499,62565.36460000001
Power,500,63431.51
Power,501,63844.38760000001
Power,502,50184.705400000006
Power,503,44856.2696
Power,504,60168.40700000001
Power,505,62193.11340000001
Power,506,62599.141200000005
Power,507,60943.6154
Power,508,60193.444200000005
Power,509,49895.832800000004
Power,510,46048.607200000006
Power,511,61592.929200000006
Power,512,62635.98840000001
Power,513,61886.5258
Power,514,60045.3468
Power,515,61283.9796
Power,516,49332.9682
Power,517,45242.692800000004
Power,518,60917.869600000005
Power,519,60999.35860000001
Power,520,61410.81900000001
Power,521,60715.21
Power,522,58958.59060000001
Power,523,48963.079000000005
Power,524,43115.00320000001
Power,525,59875.0466
Power,526,61578.04860000001
Power,527,61351.2966
Power,528,62244.8412
Power,529,62034.387
Power,530,47240.23620000001
Power,531,43449.6986
Power,532,57102.53100000001
Power,533,61233.1966
Power,534,59234.9446
Power,535,59858.0402
Power,536,59004.885800000004
Power,537,48190.2326
Power,538,42682.75720000001
Power,539,57877.50320000001
Power,540,59119.206600000005
Power,541,59667.663
Power,542,59689.15720000001
Power,543,60559.554200000006
Power,544,47655.00340000001
Power,545,42653.468400000005
Power,546,57421.6372
Power,547,57372.03520000001
Power,548,57551.0748
Power,549,58269.59520000001
Power,550,56922.7828
Power,551,46968.60620000001
Power,552,42378.7678
Power,553,18464.580700000002
Power,554,19960.907700000003
Power,555,29100.312400000003
Power,556,29540.2349
Power,557,31611.354600000006
Power,558,29390.838400000004
Power,559,31491.9555
Power,560,24789.780500000004
Power,561,23373.997700000004
Power,562,32044.073000000004
Power,563,32924.8628
Power,564,32932.657400000004
Power,565,34324.9383
Power,566,34249.3543
Power,567,25094.360400000005
Power,568,23390.1774
Power,569,33828.800200000005
Power,570,33009.5405
Power,571,33973.472700000006
Power,572,34687.387200000005
Power,573,34599.284600000006
Power,574,25547.510100000003
Power,575,22431.914000000004
Power,576,32386.208700000003
Power,577,33254.0075
Power,578,33921.0363
Power,579,34453.1949
Power,580,34735.3358
Power,581,26455.9353
Power,582,22975.6464
Power,583,33084.2978
Power,584,34137.749800000005
Power,585,33961.0722
Power,586,33296.5235
Power,587,32968.5598
Power,588,26323.8995
Power,589,24002.1716
Power,590,33673.7349
Power,591,33851.003000000004
Power,592,33920.0915
Power,593,32696.811700000006
Power,594,33389.5863
Power,595,26047.545500000004
Power,596,23539.101500000004
Power,597,33017.217000000004
Power,598,33280.2257
Power,599,33446.7467
Power,600,32959.584200000005
Power,601,32092.375900000003
Power,602,25500.152000000002
Power,603,22201.500900000003
Power,604,32592.647500000006
Power,605,32634.9273
Power,606,33060.08730000001
Power,607,33271.2501
Power,608,33453.59650000001
Power,609,24700.615000000005
Power,610,22581.546700000003
Power,611,30833.548000000006
Power,612,32681.1044
Power,613,31785.434000000005
Power,614,32168.904700000003
Power,615,31992.817600000006
Power,616,25272.337100000004
Power,617,22182.368700000003
Power,618,31381.886300000002
Power,619,31579.231400000004
Power,620,31572.617800000004
Power,621,31886.409500000005
Power,622,32360.462900000002
Power,623,25194.391100000004
Power,624,22096.155700000003
Power,625,31594.348200000004
Power,626,30901.337400000004
Power,627,31135.7659
Power,628,31527.857900000003
Power,629,30838.0358
Power,630,25043.6955
Power,631,22137.254500000003
Power,632,38080.164000000004
Power,633,42911.1626
Power,634,61442.942200000005
Power,635,62308.6152
Power,636,66331.8098
Power,637,60706.4706
Power,638,65912.0824
Power,639,52510.3306
Power,640,49358.47780000001
Power,641,67407.7008
Power,642,68209.59980000001
Power,643,68191.8848
Power,644,71131.3938
Power,645,71190.20760000001
Power,646,53317.898400000005
Power,647,49670.0256
Power,648,71070.45420000001
Power,649,67631.14600000001
Power,650,70341.30480000001
Power,651,72111.15140000002
Power,652,71390.26900000001
Power,653,54487.08840000001
Power,654,47513.5196
Power,655,67627.1306
Power,656,69033.9378
Power,657,70379.56920000001
Power,658,71035.4966
Power,659,71395.2292
Power,660,56502.58300000001
Power,661,48318.96160000001
Power,662,69269.90160000001
Power,663,71343.9738
Power,664,69792.8484
Power,665,69231.16480000001
Power,666,68284.0028
Power,667,55857.75700000001
Power,668,50457.51640000001
Power,669,69725.29520000001
Power,670,69988.1858
Power,671,69774.8972
Power,672,67615.0844
Power,673,69013.86080000001
Power,674,55865.787800000006
Power,675,50177.85560000001
Power,676,68862.6928
Power,677,68973.94300000001
Power,678,69663.647
Power,679,68818.9958
Power,680,66365.8226
Power,681,54769.583600000005
Power,682,47869.236800000006
Power,683,67798.37560000001
Power,684,67320.3068
Power,685,68057.25080000001
Power,686,68182.20060000001
Power,687,69272.2636
Power,688,52442.7774
Power,689,48572.640400000004
Power,690,64343.95060000001
Power,691,67449.74440000001
Power,692,65870.9836
Power,693,66176.39020000001
Power,694,66182.05900000001
Power,695,53710.93520000001
Power,696,47536.90340000001
Power,697,65019.71880000001
Power,698,65573.3716
Power,699,65282.137
Power,700,65615.4152
Power,701,67200.081
Power,702,53366.791800000006
Power,703,47425.41700000001
Power,704,65948.221
Power,705,64622.66660000001
Power,706,64520.62820000001
Power,707,65544.5552
Power,708,63963.90480000001
Power,709,52041.001200000006
Power,710,47826.957
Power,711,40164.3928
Power,712,45675.4112
Power,713,62773.2206
Power,714,63542.051600000006
Power,715,67700.1164
Power,716,61736.775
Power,717,67621.9342
Power,718,56093.4846
Power,719,53022.4122
Power,720,67653.11260000001
Power,721,68404.701
Power,722,68613.738
Power,723,71339.7222
Power,724,71195.40400000001
Power,725,56082.38320000001
Power,726,53598.7402
Power,727,72187.9164
Power,728,67688.3064
Power,729,71202.49
Power,730,72981.3122
Power,731,71500.3382
Power,732,56979.70700000001
Power,733,50577.74220000001
Power,734,68433.5174
Power,735,69282.6564
Power,736,70871.81
Power,737,71885.8166
Power,738,71640.1686
Power,739,59834.42020000001
Power,740,51623.163400000005
Power,741,70735.52260000001
Power,742,72492.142
Power,743,70318.6296
Power,744,69415.637
Power,745,69168.0994
Power,746,58476.97880000001
Power,747,53879.58200000001
Power,748,70204.0726
Power,749,70752.52900000001
Power,750,70210.21380000001
Power,751,67820.81460000001
Power,752,70178.79920000001
Power,753,58614.44720000001
Power,754,52814.556200000006
Power,755,69354.9336
Power,756,69312.1814
Power,757,70935.58400000002
Power,758,69783.40040000001
Power,759,67228.8974
Power,760,57329.28300000001
Power,761,51326.96860000001
Power,762,68963.78640000001
Power,763,67639.88540000001
Power,764,67261.0206
Power,765,67710.9816
Power,766,69980.6274
Power,767,54727.0676
Power,768,51189.7364
Power,769,64841.387800000004
Power,770,67181.65740000001
Power,771,66179.4608
Power,772,66384.24620000001
Power,773,66599.6606
Power,774,56041.5206
Power,775,50731.744600000005
Power,776,64822.9642
Power,777,65667.6154
Power,778,65560.1444
Power,779,64978.62000000001
Power,780,66478.0176
Power,781,55307.883400000006
Power,782,49656.08980000001
Power,783,65739.6564
Power,784,65026.09620000001
Power,785,64719.98100000001
Power,786,66536.59520000001
Power,787,64268.83900000001
Power,788,53069.88840000001
Power,789,50901.336200000005
Power,790,41932.58600000001
Power,791,47791.76320000001
Power,792,64111.293600000005
Power,793,64212.3872
Power,794,68742.7032
Power,795,62213.899000000005
Power,796,68313.76400000001
Power,797,57778.2992
Power,798,55228.9926
Power,799,67881.51800000001
Power,800,68811.90980000001
Power,801,69120.1508
Power,802,71343.02900000001
Power,803,70964.63660000001
Power,804,57642.01180000001
Power,805,56126.080200000004
Power,806,73156.5726
Power,807,68128.58320000001
Power,808,71316.5746
Power,809,73097.99500000001
Power,810,71642.76680000001
Power,811,58548.31120000001
Power,812,53051.46480000001
Power,813,68846.8674
Power,814,69968.34500000002
Power,815,71801.0208
Power,816,72864.3932
Power,817,71758.2686
Power,818,61843.77360000001
Power,819,53763.84400000001
Power,820,71420.26640000001
Power,821,73316.71620000001
Power,822,70595.456
Power,823,69726.0038
Power,824,69165.265
Power,825,59665.06480000001
Power,826,56151.58980000001
Power,827,70573.4894
Power,828,71441.52440000001
Power,829,70372.0108
Power,830,68978.1946
Power,831,70674.3468
Power,832,59589.008400000006
Power,833,54176.2492
Power,834,69568.93080000002
Power,835,69893.23340000001
Power,836,70795.5174
Power,837,69941.89060000001
Power,838,68292.9784
Power,839,59336.0382
Power,840,53746.837600000006
Power,841,69696.47880000001
Power,842,68294.1594
Power,843,66666.97760000001
Power,844,68331.2428
Power,845,70254.147
Power,846,56013.176600000006
Power,847,52525.2112
Power,848,65062.943400000004
Power,849,67862.622
Power,850,66463.8456
Power,851,66147.33760000001
Power,852,66775.1572
Power,853,57537.84760000001
Power,854,51528.21100000001
Power,855,65609.9826
Power,856,65555.1842
Power,857,65079.4774
Power,858,65270.327000000005
Power,859,66050.02320000001
Power,860,56586.90640000001
Power,861,50815.5956
Power,862,66370.3104
Power,863,66053.09380000002
Power,864,64803.12340000001
Power,865,67042.0632
Power,866,65099.31820000001
Power,867,54434.652
Power,868,52636.2252
Power,869,44152.6298
Power,870,50684.50460000001
Power,871,65600.7708
Power,872,65519.9904
Power,873,70249.89540000001
Power,874,62772.03960000001
Power,875,69067.95060000001
Power,876,59190.539000000004
Power,877,57191.5784
Power,878,68362.8936
Power,879,69722.2246
Power,880,69255.9658
Power,881,71604.5024
Power,882,70965.58140000001
Power,883,58544.768200000006
Power,884,58582.324
Power,885,73143.8178
Power,886,68303.60740000001
Power,887,71549.46780000001
Power,888,73436.70580000001
Power,889,72093.6726
Power,890,59661.04940000001
Power,891,55395.986000000004
Power,892,69446.34300000001
Power,893,70789.61240000001
Power,894,72920.84500000002
Power,895,73838.482
Power,896,71756.14280000002
Power,897,63059.9674
Power,898,55386.30180000001
Power,899,72126.7406
Power,900,74203.6472
Power,901,71438.4538
Power,902,70794.33640000001
Power,903,70338.7066
Power,904,61178.8706
Power,905,58872.37760000001
Power,906,70967.9434
Power,907,72599.14060000001
Power,908,70999.12180000001
Power,909,69598.69200000001
Power,910,71541.437
Power,911,59205.65580000001
Power,912,55714.6198
Power,913,70348.8632
Power,914,70836.8524
Power,915,71430.65920000001
Power,916,69918.0344
Power,917,68920.32560000001
Power,918,60222.73300000001
Power,919,56370.311
Power,920,69737.3414
Power,921,69004.8852
Power,922,66670.993
Power,923,69721.516
Power,924,70597.58180000001
Power,925,56406.922
Power,926,53409.3078
Power,927,65131.4414
Power,928,67585.55940000001
Power,929,66923.727
Power,930,65866.9682
Power,931,67185.4366
Power,932,57768.615000000005
Power,933,53271.8394
Power,934,66844.8362
Power,935,66038.2132
Power,936,64970.11680000001
Power,937,65575.9698
Power,938,66177.335
Power,939,56623.04500000001
Power,940,52178.7058
Power,941,66649.735
Power,942,67097.33400000002
Power,943,65384.647800000006
Power,944,67618.86360000001
Power,945,65651.79000000001
Power,946,55677.772600000004
Power,947,53507.8032
Power,948,44702.97580000001
Power,949,51527.9748
Power,950,66227.8818
Power,951,65755.24560000001
Power,952,70083.8468
Power,953,62151.30600000001
Power,954,69230.6924
Power,955,59445.3988
Power,956,57026.7108
Power,957,68463.0424
Power,958,69381.388
Power,959,69011.02640000002
Power,960,71492.0712
Power,961,70492.9452
Power,962,58208.6556
Power,963,59458.626000000004
Power,964,73007.5304
Power,965,68570.04100000001
Power,966,72033.6778
Power,967,72773.4562
Power,968,71698.74620000001
Power,969,59515.5502
Power,970,55331.5034
Power,971,69457.6806
Power,972,70712.61120000001
Power,973,73041.7794
Power,974,73252.706
Power,975,70725.60220000001
Power,976,62221.6936
Power,977,55722.4144
Power,978,72603.86460000002
Power,979,74337.5726
Power,980,71136.354
Power,981,70784.88840000001
Power,982,70836.38
Power,983,60133.44940000001
Power,984,58996.382600000004
Power,985,70970.06920000001
Power,986,72343.09980000001
Power,987,70235.9596
Power,988,69821.42860000001
Power,989,70813.46860000001
Power,990,58250.6992
Power,991,54723.760800000004
Power,992,70259.10720000001
Power,993,70237.84920000001
Power,994,71016.1282
Power,995,69948.26800000001
Power,996,68351.79220000001
Power,997,59360.130600000004
Power,998,56424.87320000001
Power,999,69935.9856
Power,1000,69000.16120000002
Power,1001,66846.2534
Power,1002,69432.4072
Power,1003,70062.58880000001
Power,1004,55519.5186
Power,1005,52730.2328
Power,1006,64452.3664
Power,1007,67203.86020000001
Power,1008,66520.06120000001
Power,1009,65812.8784
Power,1010,66652.56940000001
Power,1011,55966.1728
Power,1012,52969.03100000001
Power,1013,67039.93740000001
Power,1014,65816.4214
Power,1015,64690.928400000004
Power,1016,64857.921800000004
Power,1017,65517.86460000001
Power,1018,55164.03760000001
Power,1019,50772.1348
Power,1020,66235.4402
Power,1021,66544.3898
Power,1022,65492.8274
Power,1023,67700.58880000001
Power,1024,64560.0736
Power,1025,55005.7836
Power,1026,52769.6782
Power,1027,43830.92540000001
Power,1028,50398.230200000005
Power,1029,65477.47440000001
Power,1030,64858.86660000001
Power,1031,69399.8116
Power,1032,60909.838800000005
Power,1033,67475.01780000002
Power,1034,58596.968400000005
Power,1035,55276.70500000001
Power,1036,67687.5978
Power,1037,67977.8876
Power,1038,68322.031
Power,1039,70361.618
Power,1040,68855.84300000001
Power,1041,56717.525
Power,1042,58607.833600000005
Power,1043,72173.27200000001
Power,1044,68176.53180000001
Power,1045,71673.2366
Power,1046,71269.80700000002
Power,1047,70547.7436
Power,1048,58183.8546
Power,1049,53807.0686
Power,1050,68877.10100000001
Power,1051,69735.68800000001
Power,1052,72455.531
Power,1053,71904.47640000001
Power,1054,68786.8726
Power,1055,61176.03620000001
Power,1056,54244.27480000001
Power,1057,72137.842
Power,1058,74123.103
Power,1059,69922.04980000001
Power,1060,69274.1532
Power,1061,69086.138
Power,1062,58600.9838
Power,1063,57579.891200000005
Power,1064,69530.6664
Power,1065,71143.2038
Power,1066,69094.16880000001
Power,1067,68679.1654
Power,1068,69520.03740000002
Power,1069,56536.5958
Power,1070,52530.17140000001
Power,1071,68712.4696
Power,1072,68691.68400000001
Power,1073,70095.89300000001
Power,1074,68622.4774
Power,1075,67310.3864
Power,1076,57460.84640000001
Power,1077,55109.9478
Power,1078,69584.0476
Power,1079,68608.06920000001
Power,1080,66037.2684
Power,1081,68522.09240000001
Power,1082,68734.67240000001
Power,1083,53828.56280000001
Power,1084,50344.3766
Power,1085,63610.549600000006
Power,1086,65237.731400000004
Power,1087,65584.00060000001
Power,1088,64444.80800000001
Power,1089,64735.57020000001
Power,1090,53655.4282
Power,1091,51641.587
Power,1092,66434.793
Power,1093,65508.41660000001
Power,1094,63536.14660000001
Power,1095,63640.783200000005
Power,1096,64517.5576
Power,1097,52852.112
Power,1098,48550.91
Power,1099,64543.067200000005
Power,1100,65267.965000000004
Power,1101,64684.7872
Power,1102,66688.4718
Power,1103,62693.85740000001
Power,1104,53608.8968
Power,1105,50850.78940000001
Power,1106,43204.99540000001
Power,1107,49799.463200000006
Power,1108,64518.030000000006
Power,1109,64199.16
Power,1110,68012.3728
Power,1111,59529.249800000005
Power,1112,66615.2498
Power,1113,57804.75360000001
Power,1114,53873.677
Power,1115,66597.77100000001
Power,1116,66840.1122
Power,1117,67366.36580000001
Power,1118,69565.38780000001
Power,1119,67182.60220000001
Power,1120,55436.848600000005
Power,1121,57733.8936
Power,1122,71055.5736
Power,1123,67271.4134
Power,1124,70836.8524
Power,1125,71361.4526
Power,1126,69254.31240000001
Power,1127,57107.01880000001
Power,1128,52391.049600000006
Power,1129,67550.6018
Power,1130,68384.38780000001
Power,1131,71403.96860000001
Power,1132,70522.47020000001
Power,1133,67802.1548
Power,1134,60296.1912
Power,1135,52392.70300000001
Power,1136,70555.77440000001
Power,1137,74041.3778
Power,1138,69148.0224
Power,1139,68262.5086
Power,1140,67735.3102
Power,1141,56715.3992
Power,1142,56823.57880000001
Power,1143,67700.825
Power,1144,69570.58420000001
Power,1145,67612.0138
Power,1146,67180.9488
Power,1147,67604.9278
Power,1148,55027.98640000001
Power,1149,50791.739400000006
Power,1150,67136.0708
Power,1151,67179.0592
Power,1152,69058.7388
Power,1153,67442.6584
Power,1154,65903.8154
Power,1155,56876.72380000001
Power,1156,54516.61340000001
Power,1157,68764.1974
Power,1158,67030.4894
Power,1159,64942.481400000004
Power,1160,67075.8398
Power,1161,67376.9948
Power,1162,52002.26440000001
Power,1163,48386.9872
Power,1164,62101.704000000005
Power,1165,63439.068400000004
Power,1166,63742.113000000005
Power,1167,63010.83780000001
Power,1168,62657.71880000001
Power,1169,52127.4504
Power,1170,50596.1658
Power,1171,64755.17480000001
Power,1172,63643.145200000006
Power,1173,62099.342000000004
