technology,hour,value
Temperature,2190,-0.6
Temperature,2191,-0.6
Temperature,2192,-0.4
Temperature,2193,0.4
Temperature,2194,1.2
Temperature,2195,1.9
Temperature,2196,2.6
Temperature,2197,3.1
Temperature,2198,3.4
Temperature,2199,3.6
Temperature,2200,3.3
Temperature,2201,3.2
Temperature,2202,2.9
Temperature,2203,2.6
Temperature,2204,2.1
Temperature,2205,1.8
Temperature,2206,1.8
Temperature,2207,1.0
Temperature,2208,0.9
Temperature,2209,-0.2
Temperature,2210,-0.6
Temperature,2211,-0.8
Temperature,2212,-1.7
Temperature,2213,-1.6
Temperature,2214,-1.3
Temperature,2215,-0.4
Temperature,2216,0.2
Temperature,2217,1.1
Temperature,2218,1.8
Temperature,2219,3.4
Temperature,2220,3.3
Temperature,2221,4.2
Temperature,2222,4.3
Temperature,2223,4.1
Temperature,2224,5.0
Temperature,2225,4.3
Temperature,2226,3.7
Temperature,2227,2.8
Temperature,2228,-1.1
Temperature,2229,-2.0
Temperature,2230,-2.8
Temperature,2231,-3.2
Temperature,2232,-4.1
Temperature,2233,-4.2
Temperature,2234,-3.2
Temperature,2235,-3.2
Temperature,2236,-3.1
Temperature,2237,-3.0
Temperature,2238,-2.5
Temperature,2239,-0.6
Temperature,2240,2.3
Temperature,2241,4.6
Temperature,2242,5.4
Temperature,2243,5.4
Temperature,2244,6.3
Temperature,2245,6.4
Temperature,2246,6.3
Temperature,2247,6.4
Temperature,2248,6.4
Temperature,2249,6.1
Temperature,2250,5.9
Temperature,2251,6.0
Temperature,2252,5.8
Temperature,2253,5.4
Temperature,2254,5.4
Temperature,2255,5.4
Temperature,2256,5.0
Temperature,2257,5.5
Temperature,2258,4.5
Temperature,2259,4.7
Temperature,2260,4.5
Temperature,2261,4.8
Temperature,2262,4.7
Temperature,2263,4.6
Temperature,2264,5.4
Temperature,2265,6.0
Temperature,2266,6.3
Temperature,2267,7.2
Temperature,2268,7.5
Temperature,2269,9.1
Temperature,2270,8.8
Temperature,2271,8.7
Temperature,2272,8.8
Temperature,2273,8.9
Temperature,2274,8.7
Temperature,2275,8.5
Temperature,2276,8.5
Temperature,2277,8.8
Temperature,2278,8.9
Temperature,2279,9.0
Temperature,2280,9.0
Temperature,2281,9.2
Temperature,2282,9.3
Temperature,2283,9.4
Temperature,2284,9.2
Temperature,2285,8.8
Temperature,2286,9.1
Temperature,2287,9.4
Temperature,2288,10.6
Temperature,2289,11.6
Temperature,2290,12.2
Temperature,2291,13.2
Temperature,2292,13.5
Temperature,2293,13.3
Temperature,2294,13.6
Temperature,2295,14.0
Temperature,2296,14.4
Temperature,2297,13.6
Temperature,2298,12.1
Temperature,2299,11.0
Temperature,2300,10.0
Temperature,2301,10.0
Temperature,2302,10.2
Temperature,2303,10.5
Temperature,2304,10.4
Temperature,2305,9.4
Temperature,2306,9.2
Temperature,2307,9.0
Temperature,2308,8.5
Temperature,2309,9.3
Temperature,2310,9.2
Temperature,2311,9.3
Temperature,2312,10.8
Temperature,2313,10.2
Temperature,2314,11.3
Temperature,2315,12.0
Temperature,2316,12.4
Temperature,2317,13.4
Temperature,2318,13.9
Temperature,2319,12.7
Temperature,2320,11.6
Temperature,2321,11.9
Temperature,2322,10.6
Temperature,2323,10.1
Temperature,2324,9.3
Temperature,2325,9.3
Temperature,2326,9.0
Temperature,2327,8.6
Temperature,2328,8.5
Temperature,2329,8.0
Temperature,2330,7.9
Temperature,2331,7.5
Temperature,2332,7.2
Temperature,2333,7.0
Temperature,2334,5.3
Temperature,2335,5.9
Temperature,2336,6.6
Temperature,2337,8.3
Temperature,2338,8.3
Temperature,2339,7.9
Temperature,2340,6.3
Temperature,2341,5.4
Temperature,2342,4.7
Temperature,2343,3.9
Temperature,2344,3.1
Temperature,2345,1.7
Temperature,2346,0.5
Temperature,2347,1.1
Temperature,2348,1.5
Temperature,2349,0.6
Temperature,2350,0.3
Temperature,2351,0.3
Temperature,2352,0.4
Temperature,2353,0.6
Temperature,2354,0.9
Temperature,2355,0.7
Temperature,2356,0.3
Temperature,2357,1.1
Temperature,2358,1.7
Temperature,2359,2.3
Temperature,2360,2.9
Temperature,2361,3.4
Temperature,2362,5.0
Temperature,2363,6.6
Temperature,2364,7.5
Temperature,2365,8.1
Temperature,2366,7.4
Temperature,2367,6.6
Temperature,2368,7.0
Temperature,2369,4.7
Temperature,2370,4.1
Temperature,2371,3.7
Temperature,2372,2.6
Temperature,2373,0.1
Temperature,2374,0.8
Temperature,2375,2.1
Temperature,2376,-0.4
Temperature,2377,-0.6
Temperature,2378,-0.8
Temperature,2379,-1.2
Temperature,2380,-1.6
Temperature,2381,-1.6
Temperature,2382,0.4
Temperature,2383,2.4
Temperature,2384,3.8
Temperature,2385,5.5
Temperature,2386,6.3
Temperature,2387,7.6
Temperature,2388,8.2
Temperature,2389,8.3
Temperature,2390,9.2
Temperature,2391,9.3
Temperature,2392,9.1
Temperature,2393,8.1
Temperature,2394,7.3
Temperature,2395,5.0
Temperature,2396,3.1
Temperature,2397,1.4
Temperature,2398,-0.6
Temperature,2399,-1.1
Temperature,2400,-1.4
Temperature,2401,-2.0
Temperature,2402,-2.5
Temperature,2403,-2.5
Temperature,2404,-2.9
Temperature,2405,-2.8
Temperature,2406,-1.3
Temperature,2407,1.3
Temperature,2408,5.1
Temperature,2409,7.7
Temperature,2410,9.9
Temperature,2411,10.6
Temperature,2412,12.1
Temperature,2413,12.9
Temperature,2414,12.9
Temperature,2415,13.6
Temperature,2416,14.2
Temperature,2417,13.5
Temperature,2418,11.1
Temperature,2419,6.7
Temperature,2420,3.6
Temperature,2421,2.2
Temperature,2422,1.7
Temperature,2423,0.2
Temperature,2424,-0.2
Temperature,2425,-0.7
Temperature,2426,-1.0
Temperature,2427,-1.2
Temperature,2428,-1.7
Temperature,2429,-2.0
Temperature,2430,1.5
Temperature,2431,5.7
Temperature,2432,8.6
Temperature,2433,13.3
Temperature,2434,16.4
Temperature,2435,16.4
Temperature,2436,18.1
Temperature,2437,18.9
Temperature,2438,19.9
Temperature,2439,19.8
Temperature,2440,20.0
Temperature,2441,19.5
Temperature,2442,14.7
Temperature,2443,10.9
Temperature,2444,8.3
Temperature,2445,7.4
Temperature,2446,6.7
Temperature,2447,4.6
Temperature,2448,3.8
Temperature,2449,2.9
Temperature,2450,2.3
Temperature,2451,2.2
Temperature,2452,1.3
Temperature,2453,1.2
Temperature,2454,3.9
Temperature,2455,8.0
Temperature,2456,12.1
Temperature,2457,15.2
Temperature,2458,17.3
Temperature,2459,19.0
Temperature,2460,20.4
Temperature,2461,21.3
Temperature,2462,22.5
Temperature,2463,22.5
Temperature,2464,22.7
Temperature,2465,22.0
Temperature,2466,20.1
Temperature,2467,14.2
Temperature,2468,11.0
Temperature,2469,9.2
Temperature,2470,7.3
Temperature,2471,5.6
Temperature,2472,4.6
Temperature,2473,4.5
Temperature,2474,3.7
Temperature,2475,3.8
Temperature,2476,3.6
Temperature,2477,2.6
Temperature,2478,6.8
Temperature,2479,10.9
Temperature,2480,12.0
Temperature,2481,15.6
Temperature,2482,18.0
Temperature,2483,19.6
Temperature,2484,19.7
Temperature,2485,21.0
Temperature,2486,20.9
Temperature,2487,20.1
Temperature,2488,19.9
Temperature,2489,18.9
Temperature,2490,15.2
Temperature,2491,13.3
Temperature,2492,12.4
Temperature,2493,10.8
Temperature,2494,9.7
Temperature,2495,9.9
Temperature,2496,10.5
Temperature,2497,9.1
Temperature,2498,9.7
Temperature,2499,10.4
Temperature,2500,10.0
Temperature,2501,9.9
Temperature,2502,9.7
Temperature,2503,9.7
Temperature,2504,10.1
Temperature,2505,12.7
Temperature,2506,14.9
Temperature,2507,15.6
Temperature,2508,16.2
Temperature,2509,17.0
Temperature,2510,16.6
Temperature,2511,16.2
Temperature,2512,14.6
Temperature,2513,13.4
Temperature,2514,11.8
Temperature,2515,10.5
Temperature,2516,8.6
Temperature,2517,6.8
Temperature,2518,10.2
Temperature,2519,10.1
Temperature,2520,9.7
Temperature,2521,9.4
Temperature,2522,9.2
Temperature,2523,8.1
Temperature,2524,7.4
Temperature,2525,7.1
Temperature,2526,7.2
Temperature,2527,6.6
Temperature,2528,6.7
Temperature,2529,8.6
Temperature,2530,9.3
Temperature,2531,10.6
Temperature,2532,11.3
Temperature,2533,12.3
Temperature,2534,11.5
Temperature,2535,11.9
Temperature,2536,11.6
Temperature,2537,11.0
Temperature,2538,9.6
Temperature,2539,8.1
Temperature,2540,7.0
Temperature,2541,4.0
Temperature,2542,4.4
Temperature,2543,0.6
Temperature,2544,0.1
Temperature,2545,-0.4
Temperature,2546,-1.0
Temperature,2547,-1.9
Temperature,2548,-2.0
Temperature,2549,-2.1
Temperature,2550,1.5
Temperature,2551,4.3
Temperature,2552,7.9
Temperature,2553,10.3
Temperature,2554,11.6
Temperature,2555,12.2
Temperature,2556,13.5
Temperature,2557,14.1
Temperature,2558,14.0
Temperature,2559,14.4
Temperature,2560,14.4
Temperature,2561,14.3
Temperature,2562,13.1
Temperature,2563,8.3
Temperature,2564,5.3
Temperature,2565,6.0
Temperature,2566,3.6
Temperature,2567,2.7
Temperature,2568,1.1
Temperature,2569,0.5
Temperature,2570,0.0
Temperature,2571,-1.2
Temperature,2572,-1.4
Temperature,2573,-0.9
Temperature,2574,2.1
Temperature,2575,6.0
Temperature,2576,9.1
Temperature,2577,12.3
Temperature,2578,13.6
Temperature,2579,14.4
Temperature,2580,15.1
Temperature,2581,15.8
Temperature,2582,15.9
Temperature,2583,15.9
Temperature,2584,15.7
Temperature,2585,15.6
Temperature,2586,13.4
Temperature,2587,8.8
Temperature,2588,6.1
Temperature,2589,4.6
Temperature,2590,3.1
Temperature,2591,2.5
Temperature,2592,1.4
Temperature,2593,0.8
Temperature,2594,-0.1
Temperature,2595,-0.4
Temperature,2596,-0.7
Temperature,2597,-0.6
Temperature,2598,4.0
Temperature,2599,6.8
Temperature,2600,9.9
Temperature,2601,12.6
Temperature,2602,13.1
Temperature,2603,14.6
Temperature,2604,15.1
Temperature,2605,16.2
Temperature,2606,15.9
Temperature,2607,15.5
Temperature,2608,14.9
Temperature,2609,13.2
Temperature,2610,11.5
Temperature,2611,7.6
Temperature,2612,5.4
Temperature,2613,5.3
Temperature,2614,2.3
Temperature,2615,1.4
Temperature,2616,-0.2
Temperature,2617,-1.2
Temperature,2618,-1.4
Temperature,2619,-1.7
Temperature,2620,-2.0
Temperature,2621,-1.4
Temperature,2622,2.5
Temperature,2623,5.6
Temperature,2624,9.5
Temperature,2625,10.4
Temperature,2626,11.5
Temperature,2627,12.3
Temperature,2628,14.0
Temperature,2629,14.5
Temperature,2630,14.9
Temperature,2631,14.1
Temperature,2632,13.9
Temperature,2633,12.8
Temperature,2634,11.5
Temperature,2635,10.6
Temperature,2636,10.1
Temperature,2637,9.7
Temperature,2638,8.6
Temperature,2639,5.8
Temperature,2640,5.7
Temperature,2641,5.3
Temperature,2642,3.1
Temperature,2643,4.4
Temperature,2644,5.5
Temperature,2645,6.3
Temperature,2646,8.3
Temperature,2647,9.7
Temperature,2648,11.1
Temperature,2649,12.3
Temperature,2650,13.7
Temperature,2651,14.4
Temperature,2652,14.1
Temperature,2653,13.8
Temperature,2654,13.9
Temperature,2655,13.5
Temperature,2656,12.5
Temperature,2657,11.8
Temperature,2658,10.9
Temperature,2659,9.9
Temperature,2660,9.5
Temperature,2661,9.4
Temperature,2662,8.2
Temperature,2663,8.4
Temperature,2664,8.0
Temperature,2665,7.7
Temperature,2666,6.8
Temperature,2667,6.3
Temperature,2668,6.1
Temperature,2669,8.6
Temperature,2670,10.7
Temperature,2671,11.5
Temperature,2672,13.1
Temperature,2673,14.5
Temperature,2674,16.3
Temperature,2675,17.0
Temperature,2676,16.6
Temperature,2677,17.5
Temperature,2678,16.4
Temperature,2679,14.9
Temperature,2680,13.6
Temperature,2681,13.0
Temperature,2682,12.5
Temperature,2683,11.3
Temperature,2684,10.5
Temperature,2685,10.5
Temperature,2686,10.6
Temperature,2687,9.5
Temperature,2688,6.7
Temperature,2689,6.0
Temperature,2690,5.7
Temperature,2691,5.1
Temperature,2692,5.3
Temperature,2693,9.5
Temperature,2694,10.5
Temperature,2695,11.8
Temperature,2696,12.4
Temperature,2697,13.0
Temperature,2698,13.3
Temperature,2699,14.0
Temperature,2700,15.6
Temperature,2701,15.6
Temperature,2702,15.9
Temperature,2703,16.2
Temperature,2704,15.2
Temperature,2705,14.4
Temperature,2706,14.0
Temperature,2707,13.9
Temperature,2708,13.0
Temperature,2709,12.2
Temperature,2710,11.3
Temperature,2711,11.5
Temperature,2712,7.8
Temperature,2713,7.3
Temperature,2714,7.8
Temperature,2715,9.7
Temperature,2716,9.0
Temperature,2717,9.4
Temperature,2718,9.6
Temperature,2719,9.7
Temperature,2720,9.0
Temperature,2721,7.9
Temperature,2722,8.7
Temperature,2723,9.8
Temperature,2724,9.8
Temperature,2725,9.5
Temperature,2726,9.7
Temperature,2727,9.4
Temperature,2728,9.4
Temperature,2729,9.4
Temperature,2730,9.3
Temperature,2731,8.8
Temperature,2732,8.4
Temperature,2733,8.1
Temperature,2734,7.8
Temperature,2735,7.7
Temperature,2736,7.6
Temperature,2737,7.7
Temperature,2738,7.6
Temperature,2739,7.5
Temperature,2740,7.6
Temperature,2741,8.0
Temperature,2742,8.3
Temperature,2743,8.9
Temperature,2744,9.3
Temperature,2745,10.1
Temperature,2746,10.9
Temperature,2747,11.4
Temperature,2748,12.6
Temperature,2749,12.6
Temperature,2750,13.0
Temperature,2751,13.9
Temperature,2752,13.7
Temperature,2753,11.7
Temperature,2754,9.1
Temperature,2755,8.7
Temperature,2756,9.3
Temperature,2757,9.1
Temperature,2758,8.4
Temperature,2759,7.8
Temperature,2760,7.5
Temperature,2761,7.8
Temperature,2762,8.6
Temperature,2763,7.8
Temperature,2764,8.6
Temperature,2765,7.9
Temperature,2766,7.9
Temperature,2767,7.8
Temperature,2768,8.0
Temperature,2769,8.3
Temperature,2770,8.9
Temperature,2771,8.9
Temperature,2772,9.3
Temperature,2773,9.2
Temperature,2774,9.1
Temperature,2775,8.8
Temperature,2776,9.4
Temperature,2777,9.2
Temperature,2778,9.0
Temperature,2779,8.9
Temperature,2780,8.1
Temperature,2781,8.0
Temperature,2782,7.8
Temperature,2783,7.5
Temperature,2784,7.6
Temperature,2785,7.5
Temperature,2786,7.1
Temperature,2787,7.1
Temperature,2788,7.1
Temperature,2789,6.8
Temperature,2790,7.1
Temperature,2791,7.5
Temperature,2792,9.7
Temperature,2793,12.8
Temperature,2794,15.0
Temperature,2795,14.7
Temperature,2796,15.7
Temperature,2797,15.7
Temperature,2798,16.0
Temperature,2799,15.9
Temperature,2800,15.4
Temperature,2801,14.7
Temperature,2802,10.1
Temperature,2803,7.3
Temperature,2804,5.7
Temperature,2805,4.8
Temperature,2806,3.4
Temperature,2807,2.7
Temperature,2808,1.9
Temperature,2809,1.0
Temperature,2810,0.4
Temperature,2811,0.0
Temperature,2812,0.9
Temperature,2813,4.5
Temperature,2814,8.0
Temperature,2815,11.1
Temperature,2816,14.4
Temperature,2817,15.6
Temperature,2818,17.3
Temperature,2819,17.3
Temperature,2820,17.8
Temperature,2821,17.7
Temperature,2822,18.2
Temperature,2823,18.3
Temperature,2824,18.1
Temperature,2825,16.7
Temperature,2826,11.2
Temperature,2827,8.2
Temperature,2828,8.2
Temperature,2829,6.8
Temperature,2830,5.4
Temperature,2831,4.7
Temperature,2832,3.6
Temperature,2833,3.0
Temperature,2834,2.4
Temperature,2835,1.7
Temperature,2836,2.1
Temperature,2837,4.8
Temperature,2838,8.8
Temperature,2839,12.6
Temperature,2840,15.8
Temperature,2841,17.4
Temperature,2842,17.4
Temperature,2843,17.8
Temperature,2844,18.3
Temperature,2845,19.0
Temperature,2846,19.1
Temperature,2847,18.4
Temperature,2848,18.0
Temperature,2849,16.5
Temperature,2850,12.3
Temperature,2851,10.0
Temperature,2852,9.9
Temperature,2853,10.9
Temperature,2854,11.4
Temperature,2855,8.8
Temperature,2856,7.9
Temperature,2857,7.1
Temperature,2858,7.0
Temperature,2859,7.1
Temperature,2860,9.8
Temperature,2861,10.7
Temperature,2862,12.2
Temperature,2863,15.1
Temperature,2864,15.3
Temperature,2865,16.5
Temperature,2866,16.9
Temperature,2867,18.7
Temperature,2868,15.2
Temperature,2869,11.3
Temperature,2870,11.8
Temperature,2871,11.7
Temperature,2872,11.4
Temperature,2873,10.7
Temperature,2874,10.5
Temperature,2875,10.1
Temperature,2876,9.7
Temperature,2877,9.1
Temperature,2878,8.8
Temperature,2879,9.1
Temperature,2880,9.3
Temperature,2881,8.6
Temperature,2882,7.8
Temperature,2883,5.7
Temperature,2884,6.1
Temperature,2885,8.8
Temperature,2886,10.8
Temperature,2887,12.2
Temperature,2888,14.1
Temperature,2889,15.7
Temperature,2890,16.0
Temperature,2891,15.3
Temperature,2892,15.7
Temperature,2893,15.5
Temperature,2894,15.0
Temperature,2895,15.2
Temperature,2896,14.3
Temperature,2897,13.3
Temperature,2898,12.1
Temperature,2899,11.2
Temperature,2900,10.9
Temperature,2901,10.6
Temperature,2902,10.3
Temperature,2903,11.4
Temperature,2904,11.4
Temperature,2905,11.1
Temperature,2906,9.3
Temperature,2907,7.3
Temperature,2908,7.4
Temperature,2909,10.6
Temperature,2910,12.7
Temperature,2911,14.2
Temperature,2912,16.5
Temperature,2913,17.9
Temperature,2914,19.2
Temperature,2915,18.7
Temperature,2916,19.7
Temperature,2917,19.2
Temperature,2918,19.3
Temperature,2919,17.2
Temperature,2920,16.2
Temperature,2921,15.4
Temperature,2922,12.8
Temperature,2923,11.5
Temperature,2924,11.0
Temperature,2925,10.8
Temperature,2926,10.7
Temperature,2927,10.4
Temperature,2928,10.1
Temperature,2929,9.8
Temperature,2930,9.3
Temperature,2931,8.8
Temperature,2932,9.9
Temperature,2933,11.6
Temperature,2934,12.2
Temperature,2935,13.7
Temperature,2936,15.8
Temperature,2937,17.9
Temperature,2938,20.4
Temperature,2939,20.2
Temperature,2940,20.5
Temperature,2941,21.8
Temperature,2942,20.8
Temperature,2943,18.9
Temperature,2944,18.5
Temperature,2945,17.2
Temperature,2946,13.1
Temperature,2947,12.4
Temperature,2948,10.9
Temperature,2949,9.4
Temperature,2950,8.7
Temperature,2951,8.3
Temperature,2952,7.9
Temperature,2953,7.8
Temperature,2954,7.3
Temperature,2955,6.9
Temperature,2956,8.0
Temperature,2957,10.7
Temperature,2958,14.7
Temperature,2959,14.9
Temperature,2960,16.4
Temperature,2961,18.5
Temperature,2962,19.7
Temperature,2963,20.6
Temperature,2964,19.3
Temperature,2965,12.4
Temperature,2966,12.2
Temperature,2967,14.5
Temperature,2968,14.1
Temperature,2969,14.2
Temperature,2970,13.4
Temperature,2971,11.6
Temperature,2972,10.2
Temperature,2973,9.5
Temperature,2974,8.8
Temperature,2975,8.9
Temperature,2976,9.1
Temperature,2977,9.3
Temperature,2978,9.3
Temperature,2979,9.6
Temperature,2980,10.1
Temperature,2981,10.5
Temperature,2982,11.2
Temperature,2983,12.2
Temperature,2984,13.8
Temperature,2985,16.5
Temperature,2986,17.0
Temperature,2987,17.7
Temperature,2988,18.8
Temperature,2989,19.0
Temperature,2990,18.5
Temperature,2991,18.3
Temperature,2992,17.7
Temperature,2993,16.8
Temperature,2994,16.0
Temperature,2995,14.7
Temperature,2996,14.0
Temperature,2997,12.3
Temperature,2998,10.9
Temperature,2999,11.4
Temperature,3000,11.2
Temperature,3001,10.8
Temperature,3002,10.1
Temperature,3003,9.5
Temperature,3004,9.8
Temperature,3005,10.5
Temperature,3006,12.3
Temperature,3007,15.1
Temperature,3008,16.4
Temperature,3009,16.9
Temperature,3010,17.9
Temperature,3011,17.9
Temperature,3012,18.4
Temperature,3013,18.7
Temperature,3014,18.5
Temperature,3015,18.6
Temperature,3016,18.2
Temperature,3017,17.7
Temperature,3018,13.5
Temperature,3019,10.1
Temperature,3020,8.6
Temperature,3021,7.5
Temperature,3022,6.4
Temperature,3023,5.7
Temperature,3024,5.0
Temperature,3025,4.5
Temperature,3026,4.0
Temperature,3027,3.7
Temperature,3028,5.4
Temperature,3029,10.9
Temperature,3030,11.9
Temperature,3031,15.1
Temperature,3032,17.9
Temperature,3033,18.5
Temperature,3034,18.7
Temperature,3035,19.9
Temperature,3036,20.1
Temperature,3037,20.9
Temperature,3038,21.3
Temperature,3039,21.1
Temperature,3040,20.8
Temperature,3041,19.9
Temperature,3042,13.5
Temperature,3043,10.9
Temperature,3044,9.1
Temperature,3045,8.4
Temperature,3046,7.0
Temperature,3047,6.3
Temperature,3048,5.8
Temperature,3049,5.1
Temperature,3050,4.7
Temperature,3051,4.0
Temperature,3052,5.9
Temperature,3053,11.1
Temperature,3054,14.6
Temperature,3055,18.0
Temperature,3056,19.0
Temperature,3057,20.2
Temperature,3058,21.2
Temperature,3059,21.5
Temperature,3060,21.2
Temperature,3061,21.1
Temperature,3062,21.5
Temperature,3063,21.3
Temperature,3064,19.8
Temperature,3065,19.0
Temperature,3066,17.5
Temperature,3067,13.0
Temperature,3068,14.0
Temperature,3069,15.4
Temperature,3070,13.7
Temperature,3071,11.6
Temperature,3072,11.4
Temperature,3073,10.7
Temperature,3074,9.1
Temperature,3075,8.2
Temperature,3076,10.5
Temperature,3077,12.4
Temperature,3078,14.5
Temperature,3079,16.8
Temperature,3080,19.9
Temperature,3081,20.7
Temperature,3082,22.3
Temperature,3083,21.9
Temperature,3084,22.7
Temperature,3085,23.0
Temperature,3086,23.2
Temperature,3087,23.1
Temperature,3088,20.0
Temperature,3089,20.9
Temperature,3090,16.3
Temperature,3091,13.7
Temperature,3092,12.2
Temperature,3093,11.0
Temperature,3094,10.0
Temperature,3095,9.0
Temperature,3096,8.3
Temperature,3097,7.3
Temperature,3098,7.1
Temperature,3099,6.4
Temperature,3100,8.5
Temperature,3101,12.4
Temperature,3102,16.4
Temperature,3103,18.3
Temperature,3104,20.2
Temperature,3105,22.4
Temperature,3106,23.4
Temperature,3107,23.8
Temperature,3108,24.1
Temperature,3109,24.9
Temperature,3110,24.7
Temperature,3111,24.1
Temperature,3112,23.9
Temperature,3113,22.2
Temperature,3114,18.1
Temperature,3115,15.1
Temperature,3116,14.7
Temperature,3117,14.6
Temperature,3118,13.5
Temperature,3119,12.2
Temperature,3120,12.1
Temperature,3121,11.6
Temperature,3122,12.1
Temperature,3123,12.8
Temperature,3124,13.4
Temperature,3125,17.2
Temperature,3126,19.5
Temperature,3127,22.0
Temperature,3128,23.9
Temperature,3129,25.3
Temperature,3130,25.5
Temperature,3131,26.2
Temperature,3132,26.6
Temperature,3133,27.8
Temperature,3134,27.9
Temperature,3135,27.6
Temperature,3136,26.8
Temperature,3137,25.6
Temperature,3138,20.2
Temperature,3139,16.1
Temperature,3140,14.5
Temperature,3141,13.7
Temperature,3142,13.4
Temperature,3143,12.8
Temperature,3144,15.1
Temperature,3145,13.4
Temperature,3146,12.7
Temperature,3147,12.6
Temperature,3148,14.0
Temperature,3149,17.7
Temperature,3150,19.3
Temperature,3151,19.8
Temperature,3152,19.9
Temperature,3153,20.6
Temperature,3154,19.7
Temperature,3155,21.3
Temperature,3156,21.5
Temperature,3157,22.5
Temperature,3158,22.4
Temperature,3159,22.5
Temperature,3160,21.5
Temperature,3161,20.9
Temperature,3162,18.5
Temperature,3163,15.2
Temperature,3164,14.0
Temperature,3165,13.1
Temperature,3166,13.0
Temperature,3167,14.7
Temperature,3168,14.1
Temperature,3169,12.2
Temperature,3170,12.1
Temperature,3171,11.2
Temperature,3172,13.9
Temperature,3173,15.8
Temperature,3174,17.6
Temperature,3175,18.0
Temperature,3176,18.8
Temperature,3177,18.8
Temperature,3178,18.9
Temperature,3179,20.2
Temperature,3180,20.0
Temperature,3181,20.4
Temperature,3182,20.0
Temperature,3183,19.8
Temperature,3184,19.0
Temperature,3185,17.9
Temperature,3186,16.6
Temperature,3187,11.8
Temperature,3188,9.7
Temperature,3189,8.0
Temperature,3190,7.2
Temperature,3191,6.2
Temperature,3192,5.6
Temperature,3193,5.3
Temperature,3194,4.5
Temperature,3195,4.8
Temperature,3196,7.5
Temperature,3197,11.0
Temperature,3198,13.7
Temperature,3199,16.3
Temperature,3200,18.8
Temperature,3201,19.7
Temperature,3202,21.1
Temperature,3203,22.1
Temperature,3204,22.0
Temperature,3205,22.5
Temperature,3206,22.6
Temperature,3207,22.4
Temperature,3208,22.0
Temperature,3209,20.6
Temperature,3210,15.7
Temperature,3211,12.5
Temperature,3212,11.3
Temperature,3213,9.8
Temperature,3214,8.7
Temperature,3215,7.9
Temperature,3216,7.4
Temperature,3217,7.0
Temperature,3218,6.4
Temperature,3219,5.8
Temperature,3220,8.8
Temperature,3221,13.2
Temperature,3222,15.9
Temperature,3223,18.4
Temperature,3224,20.5
Temperature,3225,21.8
Temperature,3226,23.0
Temperature,3227,23.9
Temperature,3228,24.4
Temperature,3229,24.4
Temperature,3230,25.1
Temperature,3231,24.9
Temperature,3232,24.0
Temperature,3233,22.3
Temperature,3234,17.8
Temperature,3235,14.5
Temperature,3236,13.0
Temperature,3237,11.9
Temperature,3238,12.6
Temperature,3239,10.6
Temperature,3240,9.7
Temperature,3241,8.8
Temperature,3242,8.2
Temperature,3243,7.9
Temperature,3244,11.2
Temperature,3245,14.8
Temperature,3246,16.8
Temperature,3247,20.7
Temperature,3248,22.4
Temperature,3249,21.8
Temperature,3250,22.9
Temperature,3251,22.0
Temperature,3252,24.3
Temperature,3253,22.9
Temperature,3254,20.7
Temperature,3255,21.1
Temperature,3256,21.5
Temperature,3257,20.6
Temperature,3258,19.7
Temperature,3259,18.3
Temperature,3260,18.1
Temperature,3261,17.9
Temperature,3262,17.5
Temperature,3263,16.9
Temperature,3264,16.4
Temperature,3265,16.2
Temperature,3266,15.5
Temperature,3267,14.3
Temperature,3268,15.4
Temperature,3269,16.3
Temperature,3270,18.0
Temperature,3271,18.8
Temperature,3272,19.2
Temperature,3273,20.7
Temperature,3274,21.9
Temperature,3275,22.0
Temperature,3276,23.1
Temperature,3277,23.3
Temperature,3278,22.7
Temperature,3279,23.8
Temperature,3280,23.2
Temperature,3281,22.2
Temperature,3282,20.1
Temperature,3283,18.7
Temperature,3284,15.8
Temperature,3285,13.9
Temperature,3286,14.7
Temperature,3287,14.4
Temperature,3288,13.7
Temperature,3289,13.5
Temperature,3290,13.5
Temperature,3291,13.6
Temperature,3292,14.7
Temperature,3293,16.6
Temperature,3294,18.2
Temperature,3295,19.0
Temperature,3296,20.9
Temperature,3297,22.0
Temperature,3298,23.7
Temperature,3299,25.0
Temperature,3300,25.4
Temperature,3301,25.8
Temperature,3302,26.6
Temperature,3303,26.2
Temperature,3304,25.7
Temperature,3305,24.9
Temperature,3306,19.5
Temperature,3307,16.3
Temperature,3308,14.8
Temperature,3309,13.7
Temperature,3310,12.6
Temperature,3311,11.7
Temperature,3312,11.0
Temperature,3313,10.2
Temperature,3314,9.5
Temperature,3315,9.3
Temperature,3316,11.9
Temperature,3317,15.9
Temperature,3318,19.1
Temperature,3319,20.4
Temperature,3320,22.6
Temperature,3321,23.7
Temperature,3322,25.8
Temperature,3323,26.3
Temperature,3324,28.2
Temperature,3325,28.7
Temperature,3326,28.8
Temperature,3327,29.0
Temperature,3328,28.7
Temperature,3329,24.0
Temperature,3330,19.6
Temperature,3331,17.8
Temperature,3332,18.3
Temperature,3333,17.6
Temperature,3334,17.0
Temperature,3335,16.8
Temperature,3336,15.0
Temperature,3337,14.5
Temperature,3338,14.5
Temperature,3339,13.6
Temperature,3340,16.1
Temperature,3341,17.7
Temperature,3342,19.2
Temperature,3343,20.6
Temperature,3344,22.0
Temperature,3345,23.4
Temperature,3346,25.4
Temperature,3347,27.4
Temperature,3348,27.9
Temperature,3349,28.9
