Hour,fuels,value
7369,Power,0.0
7370,Power,0.0
7371,Power,0.0
7372,Power,0.0
7373,Power,78.69416512784242
7374,Power,97.2242072773188
7375,Power,90.42676612498546
7376,Power,269.0033313428188
7377,Power,75.07917613930965
7378,Power,0.0
7379,Power,0.0
7380,Power,0.0
7381,Power,0.0
7382,Power,0.0
7383,Power,0.0
7384,Power,0.0
7385,Power,0.0
7386,Power,0.0
7387,Power,0.0
7388,Power,0.0
7389,Power,0.0
7390,Power,0.0
7391,Power,0.0
7392,Power,0.0
7393,Power,0.0
7394,Power,0.0
7395,Power,0.0
7396,Power,0.0
7397,Power,0.0
7398,Power,107.67677709507831
7399,Power,58.13600545226865
7400,Power,0.0
7401,Power,0.0
7402,Power,0.0
7403,Power,0.0
7404,Power,0.0
7405,Power,0.0
7406,Power,0.0
7407,Power,0.0
7408,Power,0.0
7409,Power,0.0
7410,Power,0.0
7411,Power,0.0
7412,Power,0.0
7413,Power,0.0
7414,Power,0.0
7415,Power,10.930875751985496
7416,Power,17.189519602818823
7417,Power,102.11759565215218
7418,Power,2.226741401485487
7419,Power,60.6227022132571
7420,Power,164.2379364475127
7421,Power,262.33905437309676
7422,Power,159.2901730667116
7423,Power,62.843545210268644
7424,Power,6.478273383245039
7425,Power,0.0
7426,Power,0.0
7427,Power,0.0
7428,Power,0.0
7429,Power,0.0
7430,Power,0.0
7431,Power,0.0
7432,Power,0.0
7433,Power,0.0
7434,Power,0.0
7435,Power,0.0
7436,Power,0.0
7437,Power,0.0
7438,Power,0.0
7439,Power,0.0
7440,Power,91.57903252250907
7441,Power,283.45424138181875
7442,Power,234.10273137550908
7443,Power,247.67999386915216
7444,Power,195.50836906317576
7445,Power,176.6455284964855
7446,Power,163.38549643567578
7447,Power,127.82184481922742
7448,Power,206.68047862041652
7449,Power,199.92611503350787
7450,Power,304.07741204294376
7451,Power,137.30887922475958
7452,Power,0.0
7453,Power,0.0
7454,Power,0.0
7455,Power,0.0
7456,Power,0.0
7457,Power,0.0
7458,Power,0.0
7459,Power,0.0
7460,Power,0.0
7461,Power,0.0
7462,Power,0.0
7463,Power,0.0
7464,Power,0.0
7465,Power,0.0
7466,Power,0.0
7467,Power,0.0
7468,Power,0.0
7469,Power,0.0
7470,Power,0.0
7471,Power,0.0
7472,Power,0.0
7473,Power,104.48235390684245
7474,Power,151.92671275577314
7475,Power,406.48392629607474
7476,Power,144.88397065401512
7477,Power,167.0647988589855
7478,Power,65.15475717453148
7479,Power,0.0
7480,Power,0.0
7481,Power,0.0
7482,Power,0.0
7483,Power,0.0
7484,Power,0.0
7485,Power,0.0
7486,Power,0.0
7487,Power,0.0
7488,Power,0.0
7489,Power,0.0
7490,Power,0.0
7491,Power,0.0
7492,Power,0.0
7493,Power,0.0
7494,Power,0.0
7495,Power,0.0
7496,Power,0.0
7497,Power,0.0
7498,Power,0.0
7499,Power,0.0
7500,Power,0.0
7501,Power,0.0
7502,Power,0.0
7503,Power,0.0
7504,Power,0.0
7505,Power,0.0
7506,Power,0.0
7507,Power,0.0
7508,Power,0.0
7509,Power,0.0
7510,Power,0.0
7511,Power,0.0
7512,Power,0.0
7513,Power,0.0
7514,Power,0.0
7515,Power,0.0
7516,Power,0.0
7517,Power,0.0
7518,Power,0.0
7519,Power,0.0
7520,Power,133.72572079142654
7521,Power,344.06283212531434
7522,Power,321.78608661941166
7523,Power,357.006372008382
7524,Power,247.7643186981201
7525,Power,226.49535013867575
7526,Power,239.77929469381885
7527,Power,199.30576325815215
7528,Power,143.1283167864855
7529,Power,253.4348884898188
7530,Power,6.06449820058404
7531,Power,0.0
7532,Power,0.0
7533,Power,0.0
7534,Power,0.0
7535,Power,0.0
7536,Power,0.0
7537,Power,0.0
7538,Power,0.0
7539,Power,0.0
7540,Power,0.0
7541,Power,0.0
7542,Power,0.0
7543,Power,0.0
7544,Power,0.0
7545,Power,0.0
7546,Power,0.0
7547,Power,0.0
7548,Power,0.0
7549,Power,0.0
7550,Power,0.0
7551,Power,0.0
7552,Power,0.0
7553,Power,0.0
7554,Power,0.0
7555,Power,0.0
7556,Power,0.0
7557,Power,0.0
7558,Power,0.0
7559,Power,0.0
7560,Power,0.0
7561,Power,0.0
7562,Power,0.0
7563,Power,0.0
7564,Power,0.0
7565,Power,0.0
7566,Power,0.0
7567,Power,0.0
7568,Power,0.0
7569,Power,0.0
7570,Power,0.0
7571,Power,0.0
7572,Power,0.0
7573,Power,0.0
7574,Power,0.0
7575,Power,22.175425160985515
7576,Power,36.346170402985464
7577,Power,2.912098470175767
7578,Power,13.79865139834239
7579,Power,31.55634595681879
7580,Power,87.45154848734244
7581,Power,81.44855691490825
7582,Power,0.0
7583,Power,0.0
7584,Power,0.0
7585,Power,0.0
7586,Power,0.0
7587,Power,0.0
7588,Power,0.0
7589,Power,0.0
7590,Power,0.0
7591,Power,0.0
7592,Power,0.0
7593,Power,0.0
7594,Power,0.0
7595,Power,0.0
7596,Power,0.0
7597,Power,0.0
7598,Power,0.0
7599,Power,0.0
7600,Power,0.0
7601,Power,0.0
7602,Power,0.0
7603,Power,0.0
7604,Power,0.0
7605,Power,0.0
7606,Power,0.0
7607,Power,0.0
7608,Power,0.0
7609,Power,0.0
7610,Power,0.0
7611,Power,0.0
7612,Power,0.0
7613,Power,0.0
7614,Power,0.0
7615,Power,0.0
7616,Power,0.0
7617,Power,0.0
7618,Power,0.0
7619,Power,0.0
7620,Power,0.0
7621,Power,0.0
7622,Power,0.0
7623,Power,0.0
7624,Power,0.0
7625,Power,0.0
7626,Power,0.0
7627,Power,0.0
7628,Power,0.0
7629,Power,0.0
7630,Power,0.0
7631,Power,0.0
7632,Power,0.0
7633,Power,0.0
7634,Power,0.0
7635,Power,0.0
7636,Power,0.0
7637,Power,0.0
7638,Power,0.0
7639,Power,0.0
7640,Power,0.0
7641,Power,0.0
7642,Power,0.0
7643,Power,0.0
7644,Power,0.0
7645,Power,0.0
7646,Power,0.0
7647,Power,0.0
7648,Power,0.0
7649,Power,0.0
7650,Power,0.0
7651,Power,0.0
7652,Power,0.0
7653,Power,0.0
7654,Power,0.0
7655,Power,0.0
7656,Power,0.0
7657,Power,0.0
7658,Power,0.0
7659,Power,0.0
7660,Power,0.0
7661,Power,0.0
7662,Power,0.0
7663,Power,0.0
7664,Power,0.0
7665,Power,0.0
7666,Power,0.0
7667,Power,0.0
7668,Power,0.0
7669,Power,0.0
7670,Power,0.0
7671,Power,0.0
7672,Power,0.0
7673,Power,0.0
7674,Power,0.0
7675,Power,0.0
7676,Power,106.30851326415213
7677,Power,107.68207264631882
7678,Power,90.67418253445987
7679,Power,0.0
7680,Power,0.0
7681,Power,0.0
7682,Power,0.0
7683,Power,0.0
7684,Power,0.0
7685,Power,0.0
7686,Power,0.0
7687,Power,0.0
7688,Power,0.0
7689,Power,0.0
7690,Power,179.18725025684245
7691,Power,106.8143382518414
7692,Power,0.0
7693,Power,0.0
7694,Power,0.0
7695,Power,58.724962717603
7696,Power,0.0
7697,Power,15.948737491818822
7698,Power,7.892039563509105
7699,Power,36.176970437342405
7700,Power,44.578148580891046
7701,Power,0.0
7702,Power,0.0
7703,Power,0.0
7704,Power,0.0
7705,Power,0.0
7706,Power,57.14789138093528
7707,Power,0.0
7708,Power,0.0
7709,Power,0.0
7710,Power,0.0
7711,Power,0.0
7712,Power,0.0
7713,Power,0.0
7714,Power,0.0
7715,Power,0.0
7716,Power,0.0
7717,Power,0.0
7718,Power,0.0
7719,Power,0.0
7720,Power,0.0
7721,Power,0.0
7722,Power,0.0
7723,Power,0.0
7724,Power,0.0
7725,Power,0.0
7726,Power,0.0
7727,Power,0.0
7728,Power,0.0
7729,Power,0.0
7730,Power,0.0
7731,Power,0.0
7732,Power,0.0
7733,Power,0.0
7734,Power,0.0
7735,Power,19.342499103485483
7736,Power,49.25649108435523
7737,Power,0.0
7738,Power,0.0
7739,Power,1.362745224652162
7740,Power,64.61376901500913
7741,Power,130.81155611267576
7742,Power,101.52383112002664
7743,Power,101.66163707015211
7744,Power,0.0
7745,Power,0.0
7746,Power,0.0
7747,Power,0.0
7748,Power,0.0
7749,Power,0.0
7750,Power,0.0
7751,Power,0.0
7752,Power,0.0
7753,Power,0.0
7754,Power,0.0
7755,Power,41.95958943795344
7756,Power,123.92537119073866
7757,Power,62.26453051681884
7758,Power,88.54640010731882
7759,Power,97.04885137448551
7760,Power,150.9977027215091
7761,Power,137.85708248598547
7762,Power,140.64162952348548
7763,Power,113.97079209550907
7764,Power,44.60202514803884
7765,Power,0.0
7766,Power,17.158408751384467
7767,Power,0.0
7768,Power,41.549867251175755
7769,Power,127.72732305181881
7770,Power,75.23335828048548
7771,Power,115.3794403749855
7772,Power,156.47265834515218
7773,Power,133.53695111215217
7774,Power,139.1721192630091
7775,Power,100.49335869950906
7776,Power,133.59162289381882
7777,Power,168.84830441815217
7778,Power,72.06234619686451
7779,Power,90.04819500300913
7780,Power,66.62379700653682
7781,Power,0.0
7782,Power,99.4580625025091
7783,Power,114.66144993400913
7784,Power,119.89639828615218
7785,Power,34.3843176651236
7786,Power,0.0
7787,Power,0.0
7788,Power,0.0
7789,Power,0.0
7790,Power,0.0
7791,Power,0.0
7792,Power,0.0
7793,Power,0.0
7794,Power,0.0
7795,Power,0.0
7796,Power,0.0
7797,Power,0.0
7798,Power,0.0
7799,Power,0.0
7800,Power,0.0
7801,Power,0.0
7802,Power,0.0
7803,Power,37.94397791334244
7804,Power,62.23104205550909
7805,Power,43.37274340317573
7806,Power,2.3309002658188014
7807,Power,97.27165612017578
7808,Power,68.50422083781883
7809,Power,56.56614743515216
7810,Power,72.48398905031878
7811,Power,36.85288828517575
7812,Power,47.3410341550091
7813,Power,15.03995217456012
7814,Power,93.68171075581884
7815,Power,0.0
7816,Power,0.0
7817,Power,0.0
7818,Power,0.0
7819,Power,0.0
7820,Power,0.0
7821,Power,0.0
7822,Power,0.0
7823,Power,0.0
7824,Power,0.0
7825,Power,0.0
7826,Power,0.0
7827,Power,18.595757773207474
7828,Power,0.0
7829,Power,0.0
7830,Power,0.0
7831,Power,0.0
7832,Power,0.0
7833,Power,0.0
7834,Power,0.0
7835,Power,0.0
7836,Power,0.0
7837,Power,0.0
7838,Power,0.0
7839,Power,0.0
7840,Power,0.0
7841,Power,0.0
7842,Power,0.0
7843,Power,0.0
7844,Power,0.0
7845,Power,0.0
7846,Power,0.0
7847,Power,0.0
7848,Power,74.58506692598552
7849,Power,43.082614987022595
7850,Power,0.0
7851,Power,0.0
7852,Power,0.0
7853,Power,0.0
7854,Power,0.0
7855,Power,0.0
7856,Power,0.0
7857,Power,0.0
7858,Power,0.0
7859,Power,0.0
7860,Power,0.0
7861,Power,0.0
7862,Power,9.748457073175803
7863,Power,3.415798810009111
7864,Power,20.122830015318815
7865,Power,34.62493197031881
7866,Power,36.65887878950912
7867,Power,68.95126125815214
7868,Power,82.83133700865213
7869,Power,68.64855909365214
7870,Power,32.6433414876758
7871,Power,1.0348969050091377
7872,Power,38.34670131815216
7873,Power,1.7996435596873717
7874,Power,0.0
7875,Power,29.101423432136038
7876,Power,38.916996518818806
7877,Power,0.0
7878,Power,0.0
7879,Power,0.0
7880,Power,0.0
7881,Power,0.0
7882,Power,0.0
7883,Power,0.0
7884,Power,0.0
7885,Power,0.0
7886,Power,0.0
7887,Power,0.0
7888,Power,0.0
7889,Power,0.0
7890,Power,0.0
7891,Power,0.0
7892,Power,0.0
7893,Power,2.9146861718188184
7894,Power,34.077698495818794
7895,Power,2.084902383985497
7896,Power,15.101122102985475
7897,Power,93.7165879081758
7898,Power,106.88613272367579
7899,Power,107.45019384965212
7900,Power,137.8253894960091
7901,Power,154.4640690908188
7902,Power,118.27083015915208
7903,Power,105.44886449334246
7904,Power,106.57844302998546
7905,Power,85.58661815717579
7906,Power,23.622505872152136
7907,Power,98.12166996598549
7908,Power,78.19481046534246
7909,Power,55.97472260315216
7910,Power,27.399123221985466
7911,Power,64.65047223834245
7912,Power,89.87805872015214
7913,Power,13.164613112675799
7914,Power,56.76046178331882
7915,Power,54.11279921967578
7916,Power,74.72733632115214
7917,Power,208.23733794015214
7918,Power,179.7899257006758
7919,Power,41.164617282465784
7920,Power,0.0
7921,Power,0.0
7922,Power,0.0
7923,Power,0.0
7924,Power,0.0
7925,Power,0.0
7926,Power,0.0
7927,Power,0.0
7928,Power,0.0
7929,Power,0.0
7930,Power,0.0
7931,Power,0.0
7932,Power,0.0
7933,Power,0.0
7934,Power,0.0
7935,Power,0.0
7936,Power,0.0
7937,Power,0.0
7938,Power,0.0
7939,Power,0.0
7940,Power,0.0
7941,Power,0.0
7942,Power,0.0
7943,Power,0.0
7944,Power,0.0
7945,Power,0.0
7946,Power,0.0
7947,Power,0.0
7948,Power,0.0
7949,Power,0.0
7950,Power,0.0
7951,Power,0.0
7952,Power,0.0
7953,Power,0.0
7954,Power,0.0
7955,Power,0.0
7956,Power,0.0
7957,Power,0.0
7958,Power,0.0
7959,Power,0.0
7960,Power,0.0
7961,Power,0.0
7962,Power,0.0
7963,Power,0.0
7964,Power,0.0
7965,Power,0.0
7966,Power,0.0
7967,Power,0.0
7968,Power,0.0
7969,Power,0.0
7970,Power,0.0
7971,Power,0.0
7972,Power,0.0
7973,Power,0.0
7974,Power,0.0
7975,Power,0.0
7976,Power,0.0
7977,Power,0.0
7978,Power,0.0
7979,Power,0.0
7980,Power,0.0
7981,Power,0.0
7982,Power,0.0
7983,Power,0.0
7984,Power,0.0
7985,Power,0.0
7986,Power,0.0
7987,Power,0.0
7988,Power,0.0
7989,Power,0.0
7990,Power,0.0
7991,Power,0.0
7992,Power,0.0
7993,Power,0.0
7994,Power,0.0
7995,Power,0.0
7996,Power,0.0
7997,Power,0.0
7998,Power,0.0
7999,Power,0.0
8000,Power,0.0
8001,Power,0.0
8002,Power,0.0
8003,Power,0.0
8004,Power,0.0
8005,Power,0.0
8006,Power,0.0
8007,Power,0.0
8008,Power,0.0
8009,Power,0.0
8010,Power,0.0
8011,Power,0.0
8012,Power,0.0
8013,Power,0.0
8014,Power,0.0
8015,Power,0.0
8016,Power,0.0
8017,Power,0.0
8018,Power,0.0
8019,Power,0.0
8020,Power,0.0
8021,Power,0.0
8022,Power,0.0
8023,Power,0.0
8024,Power,0.0
8025,Power,0.0
8026,Power,0.0
8027,Power,0.0
8028,Power,0.0
8029,Power,0.0
8030,Power,0.0
8031,Power,0.0
8032,Power,0.0
8033,Power,0.0
8034,Power,0.0
8035,Power,0.0
8036,Power,0.0
8037,Power,0.0
8038,Power,0.0
8039,Power,0.0
8040,Power,0.0
8041,Power,0.0
8042,Power,0.0
8043,Power,0.0
8044,Power,0.0
8045,Power,0.0
8046,Power,0.0
8047,Power,0.0
8048,Power,0.0
8049,Power,0.0
8050,Power,0.0
8051,Power,0.0
8052,Power,0.0
8053,Power,0.0
8054,Power,0.0
8055,Power,0.0
8056,Power,0.0
8057,Power,0.0
8058,Power,0.0
8059,Power,0.0
8060,Power,0.0
8061,Power,0.0
8062,Power,0.0
8063,Power,0.0
8064,Power,0.0
8065,Power,0.0
8066,Power,0.0
8067,Power,0.0
8068,Power,0.0
8069,Power,0.0
8070,Power,0.0
8071,Power,0.0
8072,Power,0.0
8073,Power,0.0
8074,Power,0.0
8075,Power,0.0
8076,Power,0.0
8077,Power,0.0
8078,Power,0.0
8079,Power,0.0
8080,Power,0.0
8081,Power,0.0
8082,Power,0.0
8083,Power,0.0
8084,Power,0.0
8085,Power,0.0
8086,Power,0.0
8087,Power,0.0
8088,Power,0.0
8089,Power,0.0
8090,Power,0.0
8091,Power,0.0
8092,Power,0.0
8093,Power,0.0
8094,Power,0.0
8095,Power,0.0
8096,Power,0.0
8097,Power,0.0
8098,Power,47.59343829298551
8099,Power,55.36375850765218
8100,Power,34.11880440298545
8101,Power,102.33872292698548
8102,Power,133.88756831131883
8103,Power,121.75284384298546
8104,Power,79.79518775065218
8105,Power,109.40051328453782
8106,Power,0.0
8107,Power,0.0
8108,Power,0.0
8109,Power,0.0
8110,Power,0.0
8111,Power,0.0
8112,Power,0.0
8113,Power,0.0
8114,Power,0.0
8115,Power,0.0
8116,Power,0.0
8117,Power,0.0
8118,Power,0.0
8119,Power,0.0
8120,Power,0.0
8121,Power,0.0
8122,Power,0.0
8123,Power,0.0
8124,Power,0.0
8125,Power,0.0
8126,Power,0.0
8127,Power,0.0
8128,Power,0.0
8129,Power,0.0
8130,Power,0.0
8131,Power,0.0
8132,Power,0.0
8133,Power,0.0
8134,Power,0.0
8135,Power,0.0
8136,Power,0.0
8137,Power,0.0
8138,Power,0.0
8139,Power,0.0
8140,Power,0.0
8141,Power,0.0
8142,Power,0.0
8143,Power,0.0
8144,Power,0.0
8145,Power,0.0
8146,Power,0.0
8147,Power,0.0
8148,Power,0.0
8149,Power,0.0
8150,Power,0.0
8151,Power,0.0
8152,Power,0.0
8153,Power,0.0
8154,Power,0.0
8155,Power,0.0
8156,Power,0.0
8157,Power,0.0
8158,Power,0.0
8159,Power,0.0
8160,Power,0.0
8161,Power,27.66683863765215
8162,Power,75.3414569180091
8163,Power,114.10811459698547
8164,Power,124.55778944631885
8165,Power,117.86731401334245
8166,Power,194.72833414365218
8167,Power,182.08252718207444
8168,Power,104.08678201904482
8169,Power,117.50028691134848
8170,Power,169.03427493734245
8171,Power,240.72305335231886
8172,Power,132.68028411231882
8173,Power,39.945390766675786
8174,Power,19.382630428985493
8175,Power,27.36923136165214
8176,Power,125.65674280800911
8177,Power,96.77746056031887
8178,Power,119.19610219765215
8179,Power,105.66694426041146
8180,Power,0.0
8181,Power,0.0
8182,Power,0.0
8183,Power,0.0
8184,Power,0.0
8185,Power,44.952947781320454
8186,Power,0.0
8187,Power,105.09589473000912
8188,Power,84.48071197732376
8189,Power,0.0
8190,Power,45.44458313534247
8191,Power,120.00059317734244
8192,Power,29.27133164411441
8193,Power,69.71626205134245
8194,Power,78.17373469165213
8195,Power,79.97568567400904
8196,Power,0.0
8197,Power,0.0
8198,Power,0.0
8199,Power,26.137450719122228
8200,Power,0.0
8201,Power,0.0
8202,Power,16.39704518600911
8203,Power,24.546039051652173
8204,Power,13.238874823342428
8205,Power,2.803895756985497
8206,Power,89.83261131831884
8207,Power,130.52606772267578
8208,Power,118.6012663980091
8209,Power,191.71026055098548
8210,Power,171.05551957231881
8211,Power,113.85573092698547
8212,Power,140.73767608934241
8213,Power,128.42829549934245
8214,Power,135.91505986431883
8215,Power,111.82016910467578
8216,Power,70.53786581565211
8217,Power,115.07210606498549
8218,Power,132.74725079400912
8219,Power,144.85334394965213
8220,Power,111.75536705365218
8221,Power,65.54636276565219
8222,Power,50.234963381652136
8223,Power,59.49667455231884
8224,Power,37.580839728318836
8225,Power,75.70212847698551
8226,Power,47.34671664965214
8227,Power,100.7454313489855
8228,Power,50.187953897342425
8229,Power,230.77915564031883
8230,Power,143.5262154189855
8231,Power,163.41451574165214
8232,Power,145.86494656965215
8233,Power,135.2214969256522
8234,Power,162.7538198266758
8235,Power,204.55251914565216
8236,Power,161.89862122467576
8237,Power,230.58699231067578
8238,Power,267.68092443534243
8239,Power,244.29799053534242
8240,Power,224.7628876163188
8241,Power,301.3405693909855
8242,Power,342.56672923000906
8243,Power,305.1016809103188
8244,Power,291.1520630373424
8245,Power,218.21769225334242
8246,Power,135.36091430534245
8247,Power,159.6377764429855
8248,Power,122.00829678431879
8249,Power,117.37797027031883
8250,Power,61.88649207765221
8251,Power,53.08656722934242
8252,Power,72.32529542831884
8253,Power,107.91747565334242
8254,Power,144.4683860886758
8255,Power,107.67070222431886
8256,Power,24.472864729041973
8257,Power,0.0
8258,Power,0.0
8259,Power,0.0
8260,Power,0.0
8261,Power,0.0
8262,Power,8.676548098624943
8263,Power,108.2482507606667
8264,Power,101.19400689365222
8265,Power,0.0
8266,Power,0.0
8267,Power,60.350087276009106
8268,Power,93.55121710631883
8269,Power,80.35241211000914
8270,Power,48.229725200009085
8271,Power,59.9004051649855
8272,Power,69.8146587049855
8273,Power,16.123093088675745
8274,Power,165.30887438431887
8275,Power,162.59482425000002
8276,Power,158.75990292565217
8277,Power,115.14319782565215
8278,Power,179.6289291533333
8279,Power,144.90022736600912
8280,Power,101.04681464231882
8281,Power,152.14608122734245
8282,Power,126.89720006565219
8283,Power,100.23204233840308
8284,Power,94.63957167667574
8285,Power,49.37014633000909
8286,Power,62.076336542985516
8287,Power,128.90487566365218
8288,Power,93.56180806831885
8289,Power,163.99955860000912
8290,Power,0.0
8291,Power,0.0
8292,Power,0.0
8293,Power,0.0
8294,Power,0.0
8295,Power,0.0
8296,Power,0.0
8297,Power,0.0
8298,Power,0.0
8299,Power,0.0
8300,Power,0.0
8301,Power,0.0
8302,Power,0.0
8303,Power,0.0
8304,Power,0.0
8305,Power,0.0
8306,Power,0.0
8307,Power,0.0
8308,Power,0.0
8309,Power,0.0
8310,Power,0.0
8311,Power,51.91720165400912
8312,Power,29.615554852009097
8313,Power,80.48380210333335
8314,Power,198.74442098298553
8315,Power,198.1920129569855
8316,Power,116.52362570698548
8317,Power,76.15644064400914
8318,Power,16.191063488928364
8319,Power,0.0
8320,Power,0.0
8321,Power,0.0
8322,Power,44.60654582000913
8323,Power,77.90972217498552
8324,Power,152.06157458498546
8325,Power,145.1070865569855
8326,Power,144.03148765765215
8327,Power,148.81927633231882
8328,Power,122.06426566431881
8329,Power,180.883781556
8330,Power,101.9060901346758
8331,Power,133.93785438965216
8332,Power,90.25160426109868
8333,Power,0.0
8334,Power,76.99353803522749
8335,Power,166.95621617200186
8336,Power,163.5366940466667
8337,Power,215.6988451055729
8338,Power,0.0
8339,Power,330.3286901136937
8340,Power,117.39075411999997
8341,Power,159.10927621466664
8342,Power,94.3055537206667
8343,Power,137.60927604498548
8344,Power,180.3196962466758
8345,Power,267.97475561565216
8346,Power,100.9119012506758
8347,Power,8.658877336009112
8348,Power,129.41407840133334
8349,Power,223.17169822365216
8350,Power,214.040872226
8351,Power,263.64394855898547
8352,Power,215.11350063165213
8353,Power,67.39660429031882
8354,Power,17.289362115342456
8355,Power,50.185951901615475
8356,Power,0.0
8357,Power,0.0
8358,Power,0.0
8359,Power,28.374972561032152
8360,Power,0.0
8361,Power,110.36130091334
8362,Power,155.490426096
8363,Power,90.63778185800001
8364,Power,79.42506352631884
8365,Power,45.76911679999998
8366,Power,43.4494309386758
8367,Power,58.45914623467577
8368,Power,67.03085482885378
8369,Power,0.0
8370,Power,0.0
8371,Power,0.0
8372,Power,0.0
8373,Power,44.07836878733146
8374,Power,0.0
8375,Power,0.0
8376,Power,10.163347110318824
8377,Power,109.82419104799999
8378,Power,152.79429433534244
8379,Power,236.65588030799998
8380,Power,183.91204700898547
8381,Power,187.30951673666667
8382,Power,205.06211271789417
8383,Power,297.13071234873024
8384,Power,217.1298629180091
8385,Power,180.24113042199997
8386,Power,235.53488314134242
8387,Power,197.24347469831886
8388,Power,235.21812443965217
8389,Power,136.9278951969855
8390,Power,125.59015487867575
8391,Power,147.21993339400908
8392,Power,274.28616556867576
8393,Power,248.7846483660091
8394,Power,226.55205500999998
8395,Power,199.38800411334242
8396,Power,268.22734338965216
8397,Power,276.81459470200906
8398,Power,268.1444482123188
8399,Power,204.32527598599995
8400,Power,199.96703756365218
8401,Power,185.43498890999996
8402,Power,193.54661207733332
8403,Power,154.29944357831883
8404,Power,109.32002512765214
8405,Power,176.96571277466666
8406,Power,286.2579029299474
8407,Power,575.4333747745427
8408,Power,658.4842527955784
8409,Power,479.9998307001289
8410,Power,275.6163127686758
8411,Power,259.54866468031884
8412,Power,281.7179413169855
8413,Power,313.4563014109855
8414,Power,171.21740785466665
8415,Power,105.98685272200913
8416,Power,151.40440232933332
8417,Power,150.98856750533332
8418,Power,83.50039044267578
8419,Power,88.82958942000914
8420,Power,93.73059691267576
8421,Power,56.435415759652145
8422,Power,98.7483467129855
8423,Power,103.93961362934246
8424,Power,114.38465834431881
8425,Power,88.7003641486758
8426,Power,31.43813840760027
8427,Power,2.937444103871357
8428,Power,0.0
8429,Power,0.0
8430,Power,0.0
8431,Power,0.0
8432,Power,0.0
8433,Power,183.57802108310645
8434,Power,254.92759827831884
8435,Power,340.7134395020091
8436,Power,393.3483051169855
8437,Power,353.90680874898555
8438,Power,383.3452936309855
8439,Power,355.51591685467577
8440,Power,340.69522007267585
8441,Power,363.9027248320091
8442,Power,349.4800703856522
8443,Power,308.2893692203188
8444,Power,257.1702718976521
8445,Power,238.8523499666758
8446,Power,199.79679180134247
8447,Power,180.49364014698548
8448,Power,177.3782763886758
8449,Power,207.08421939765213
8450,Power,265.89150468365216
8451,Power,250.02442623334247
8452,Power,293.29362205000905
8453,Power,293.41388792565215
8454,Power,208.01046141498549
8455,Power,227.77441897165215
8456,Power,334.0478518036522
8457,Power,358.9246849306759
8458,Power,307.6147830589855
8459,Power,360.3008613516521
8460,Power,412.6599890693425
8461,Power,238.82542359098548
8462,Power,153.4002540829855
8463,Power,71.58578106965217
8464,Power,126.4336762103188
8465,Power,121.80785352765213
8466,Power,106.23035495400907
8467,Power,106.37100496800909
8468,Power,98.48700380400913
8469,Power,139.68369396267576
8470,Power,171.62440949467577
8471,Power,148.79388362067579
8472,Power,107.04627051965218
8473,Power,77.23500978898548
8474,Power,67.21272073098547
8475,Power,44.70031241765216
8476,Power,71.77072277165217
8477,Power,29.633647978318834
8478,Power,98.02619782334246
8479,Power,70.09774468965216
8480,Power,233.70766576333332
8481,Power,146.90929007999998
8482,Power,167.61770908333332
8483,Power,185.86296469709802
8484,Power,156.15212682340174
8485,Power,172.05928164401513
8486,Power,195.207107274
8487,Power,158.88517777933333
8488,Power,230.95934106165217
8489,Power,264.5879829863188
8490,Power,234.05500047666663
8491,Power,207.18027709866664
8492,Power,288.40552438365216
8493,Power,349.82481352734237
8494,Power,302.7269379986758
8495,Power,301.47523049000904
8496,Power,251.50146489000912
8497,Power,161.2932753006758
8498,Power,183.1316426633333
8499,Power,153.04693960631877
8500,Power,180.51483196266668
8501,Power,124.6347896409855
8502,Power,107.09365865000913
8503,Power,125.00171871898549
8504,Power,149.10530022067576
8505,Power,169.04374117066664
8506,Power,141.83047705666667
8507,Power,105.98630606134245
8508,Power,69.51514288466664
8509,Power,59.6908638023188
8510,Power,19.741909340318827
8511,Power,45.28910737165215
8512,Power,31.15828465365216
8513,Power,46.36015345200913
8514,Power,138.89901539066668
8515,Power,142.28160724666668
8516,Power,65.98958479498549
8517,Power,50.278794043652155
8518,Power,97.12043812266666
8519,Power,116.54582887000913
8520,Power,117.08764710266666
8521,Power,118.59128643365216
8522,Power,133.95107034898547
8523,Power,140.4350889183188
8524,Power,78.51874791031882
8525,Power,215.59499084933333
8526,Power,198.54673177
8527,Power,197.28651580133334
8528,Power,181.2431269363188
8529,Power,225.475882178
8530,Power,193.31964632231882
8531,Power,159.16238783734246
8532,Power,213.89590085733332
8533,Power,175.33938570934248
8534,Power,162.35260565599995
8535,Power,173.68124158133332
8536,Power,129.10022183067582
8537,Power,143.6756879906667
8538,Power,208.417470184
8539,Power,171.16422002934246
8540,Power,202.11887689934247
8541,Power,266.273305368
8542,Power,104.72832114400913
8543,Power,73.07085449631882
8544,Power,45.730212616
8545,Power,140.36956566674513
8546,Power,0.0
8547,Power,8.513780166985498
8548,Power,66.03322361067579
8549,Power,44.81746520733333
8550,Power,19.829186984666663
8551,Power,14.154047709652161
8552,Power,13.222301774675799
8553,Power,46.192802775652154
8554,Power,38.900750223333304
8555,Power,45.34866835098549
8556,Power,97.27527695533331
8557,Power,60.93279867831882
8558,Power,35.839089687652134
8559,Power,71.26115429133331
8560,Power,9.319917551999978
8561,Power,61.16029996831884
8562,Power,51.34016741600911
8563,Power,41.387470055333296
8564,Power,100.54866614733334
8565,Power,224.18547984933332
